"id";"search_log_id";"adults";"children";"picked_room";"picked_price";"picked_room"
"14778";"138028";"1";"0";NULL;NULL;NULL
"14779";"138029";"2";"0";NULL;NULL;NULL
"14780";"138030";"2";"1";NULL;NULL;NULL
"14781";"138031";"2";"2";NULL;NULL;NULL
"14782";"138032";"2";"0";NULL;NULL;NULL
"14783";"138032";"1";"0";NULL;NULL;NULL
"14784";"138033";"2";"1";NULL;NULL;NULL
"14785";"138034";"2";"1";NULL;NULL;NULL
"14786";"138035";"2";"0";NULL;NULL;NULL
"14787";"138036";"2";"0";NULL;NULL;NULL
"14788";"138037";"2";"0";NULL;NULL;NULL
"14789";"138038";"2";"2";NULL;NULL;NULL
"14790";"138039";"2";"0";NULL;NULL;NULL
"14791";"138040";"2";"0";NULL;NULL;NULL
"14792";"138041";"2";"0";NULL;NULL;NULL
"14793";"138042";"2";"0";NULL;NULL;NULL
"14794";"138043";"1";"2";NULL;NULL;NULL
"14795";"138044";"2";"0";NULL;NULL;NULL
"14796";"138045";"1";"2";NULL;NULL;NULL
"14797";"138045";"2";"0";NULL;NULL;NULL
"14798";"138046";"2";"0";NULL;NULL;NULL
"14799";"138047";"2";"0";NULL;NULL;NULL
"14800";"138048";"2";"0";NULL;NULL;NULL
"14801";"138049";"2";"1";NULL;NULL;NULL
"14802";"138050";"2";"0";NULL;NULL;NULL
"14803";"138051";"2";"0";NULL;NULL;NULL
"14804";"138052";"2";"0";NULL;NULL;NULL
"14805";"138053";"2";"0";NULL;NULL;NULL
"14806";"138054";"2";"0";NULL;NULL;NULL
"14807";"138055";"2";"0";NULL;NULL;NULL
"14808";"138056";"2";"0";NULL;NULL;NULL
"14809";"138057";"2";"0";NULL;NULL;NULL
"14810";"138058";"2";"0";NULL;NULL;NULL
"14811";"138059";"2";"0";NULL;NULL;NULL
"14812";"138060";"2";"0";NULL;NULL;NULL
"14813";"138061";"2";"0";NULL;NULL;NULL
"14814";"138062";"2";"1";NULL;NULL;NULL
"14815";"138063";"2";"0";NULL;NULL;NULL
"14816";"138064";"2";"0";NULL;NULL;NULL
"14817";"138065";"2";"0";NULL;NULL;NULL
"14818";"138066";"2";"0";NULL;NULL;NULL
"14819";"138067";"2";"0";"STN";"102276.00";"ROOMBB"
"14820";"138068";"2";"0";NULL;NULL;NULL
"14821";"138069";"2";"0";NULL;NULL;NULL
"14822";"138070";"2";"0";NULL;NULL;NULL
"14823";"138071";"1";"2";NULL;NULL;NULL
"14824";"138072";"2";"0";NULL;NULL;NULL
"14825";"138073";"2";"0";NULL;NULL;NULL
"14826";"138074";"2";"0";NULL;NULL;NULL
"14827";"138075";"2";"0";NULL;NULL;NULL
"14828";"138076";"2";"0";NULL;NULL;NULL
"14829";"138077";"2";"0";NULL;NULL;NULL
"14830";"138078";"2";"0";NULL;NULL;NULL
"14831";"138079";"2";"0";NULL;NULL;NULL
"14832";"138080";"2";"0";NULL;NULL;NULL
"14833";"138081";"2";"0";NULL;NULL;NULL
"14834";"138082";"2";"0";NULL;NULL;NULL
"14835";"138083";"2";"0";NULL;NULL;NULL
"14836";"138084";"2";"0";NULL;NULL;NULL
"14837";"138085";"2";"0";NULL;NULL;NULL
"14838";"138086";"2";"0";NULL;NULL;NULL
"14839";"138087";"2";"0";NULL;NULL;NULL
"14840";"138088";"2";"0";NULL;NULL;NULL
"14841";"138089";"2";"0";NULL;NULL;NULL
"14842";"138090";"2";"0";NULL;NULL;NULL
"14843";"138091";"2";"0";NULL;NULL;NULL
"14844";"138092";"2";"0";NULL;NULL;NULL
"14845";"138093";"2";"2";NULL;NULL;NULL
"14846";"138094";"2";"0";NULL;NULL;NULL
"14847";"138095";"2";"0";NULL;NULL;NULL
"14848";"138096";"2";"0";NULL;NULL;NULL
"14849";"138097";"2";"0";NULL;NULL;NULL
"14850";"138098";"2";"1";NULL;NULL;NULL
"14851";"138099";"2";"0";NULL;NULL;NULL
"14852";"138100";"2";"0";"STN";"82944.00";"ROOMBB"
"14853";"138101";"2";"0";NULL;NULL;NULL
"14854";"138102";"2";"0";NULL;NULL;NULL
"14855";"138103";"2";"0";NULL;NULL;NULL
"14856";"138104";"2";"0";NULL;NULL;NULL
"14857";"138105";"2";"0";NULL;NULL;NULL
"14858";"138106";"2";"1";NULL;NULL;NULL
"14859";"138107";"2";"0";NULL;NULL;NULL
"14860";"138108";"2";"0";NULL;NULL;NULL
"14861";"138109";"2";"0";NULL;NULL;NULL
"14862";"138110";"2";"0";NULL;NULL;NULL
"14863";"138111";"2";"0";NULL;NULL;NULL
"14864";"138112";"2";"0";NULL;NULL;NULL
"14865";"138113";"2";"0";NULL;NULL;NULL
"14866";"138114";"2";"0";NULL;NULL;NULL
"14867";"138115";"2";"0";NULL;NULL;NULL
"14868";"138116";"2";"0";NULL;NULL;NULL
"14869";"138117";"2";"0";NULL;NULL;NULL
"14870";"138118";"2";"0";NULL;NULL;NULL
"14871";"138119";"2";"0";NULL;NULL;NULL
"14872";"138120";"2";"0";NULL;NULL;NULL
"14873";"138121";"2";"0";NULL;NULL;NULL
"14874";"138122";"2";"1";NULL;NULL;NULL
"14875";"138123";"2";"0";"STN";"82936.00";"ROOMBB"
"14876";"138124";"2";"2";NULL;NULL;NULL
"14877";"138125";"2";"0";NULL;NULL;NULL
"14878";"138126";"3";"0";NULL;NULL;NULL
"14879";"138127";"2";"0";NULL;NULL;NULL
"14880";"138128";"2";"0";NULL;NULL;NULL
"14881";"138129";"2";"2";NULL;NULL;NULL
"14882";"138130";"1";"2";NULL;NULL;NULL
"14883";"138131";"2";"0";NULL;NULL;NULL
"14884";"138132";"2";"2";NULL;NULL;NULL
"14885";"138133";"1";"1";NULL;NULL;NULL
"14886";"138134";"2";"2";NULL;NULL;NULL
"14887";"138135";"2";"2";NULL;NULL;NULL
"14888";"138136";"2";"2";NULL;NULL;NULL
"14889";"138137";"2";"2";NULL;NULL;NULL
"14890";"138138";"2";"2";NULL;NULL;NULL
"14891";"138139";"2";"2";NULL;NULL;NULL
"14892";"138140";"2";"0";NULL;NULL;NULL
"14893";"138141";"2";"0";NULL;NULL;NULL
"14894";"138142";"3";"0";NULL;NULL;NULL
"14895";"138142";"2";"0";NULL;NULL;NULL
"14896";"138142";"2";"0";NULL;NULL;NULL
"14897";"138143";"2";"2";NULL;NULL;NULL
"14898";"138144";"2";"2";NULL;NULL;NULL
"14899";"138145";"2";"0";NULL;NULL;NULL
"14900";"138146";"2";"2";NULL;NULL;NULL
"14901";"138147";"2";"0";NULL;NULL;NULL
"14902";"138148";"2";"2";"JUS";"385560.00";"ROOMDD"
"14903";"138149";"2";"1";NULL;NULL;NULL
"14904";"138150";"2";"0";NULL;NULL;NULL
"14905";"138151";"2";"1";NULL;NULL;NULL
"14906";"138152";"1";"1";NULL;NULL;NULL
"14907";"138153";"2";"0";NULL;NULL;NULL
"14908";"138153";"1";"0";NULL;NULL;NULL
"14909";"138154";"2";"0";NULL;NULL;NULL
"14910";"138155";"2";"0";NULL;NULL;NULL
"14911";"138155";"1";"0";NULL;NULL;NULL
"14912";"138156";"2";"0";NULL;NULL;NULL
"14913";"138157";"2";"0";NULL;NULL;NULL
"14914";"138158";"2";"0";NULL;NULL;NULL
"14915";"138159";"2";"0";NULL;NULL;NULL
"14916";"138160";"2";"0";NULL;NULL;NULL
"14917";"138161";"2";"0";NULL;NULL;NULL
"14918";"138162";"2";"2";NULL;NULL;NULL
"14919";"138163";"2";"0";"LAX";"137374.00";"ROOMAA"
"14920";"138164";"2";"0";NULL;NULL;NULL
"14921";"138165";"2";"0";NULL;NULL;NULL
"14922";"138166";"2";"0";NULL;NULL;NULL
"14923";"138167";"2";"0";NULL;NULL;NULL
"14924";"138168";"2";"0";NULL;NULL;NULL
"14925";"138169";"3";"2";NULL;NULL;NULL
"14926";"138170";"2";"1";NULL;NULL;NULL
"14927";"138170";"1";"1";NULL;NULL;NULL
"14928";"138171";"2";"1";NULL;NULL;NULL
"14929";"138172";"2";"0";NULL;NULL;NULL
"14930";"138173";"2";"0";NULL;NULL;NULL
"14931";"138174";"2";"0";NULL;NULL;NULL
"14932";"138175";"2";"1";NULL;NULL;NULL
"14934";"138177";"2";"0";NULL;NULL;NULL
"14935";"138178";"2";"0";NULL;NULL;NULL
"14937";"138180";"2";"0";NULL;NULL;NULL
"14938";"138181";"2";"0";NULL;NULL;NULL
"14939";"138181";"0";"2";NULL;NULL;NULL
"14940";"138182";"2";"2";NULL;NULL;NULL
"14941";"138183";"2";"2";NULL;NULL;NULL
"14942";"138184";"2";"0";NULL;NULL;NULL
"14943";"138185";"2";"0";NULL;NULL;NULL
"14944";"138186";"2";"2";NULL;NULL;NULL
"14945";"138187";"2";"2";NULL;NULL;NULL
"14946";"138188";"2";"0";NULL;NULL;NULL
"14947";"138189";"2";"0";NULL;NULL;NULL
"14948";"138190";"2";"0";NULL;NULL;NULL
"14949";"138191";"2";"0";NULL;NULL;NULL
"14950";"138192";"2";"0";NULL;NULL;NULL
"14951";"138193";"1";"0";NULL;NULL;NULL
"14952";"138194";"2";"0";NULL;NULL;NULL
"14953";"138195";"2";"0";"STN";"121727.00";"ROOMBB"
"14954";"138196";"2";"1";NULL;NULL;NULL
"14955";"138196";"2";"1";NULL;NULL;NULL
"14956";"138196";"2";"0";NULL;NULL;NULL
"14957";"138197";"2";"0";NULL;NULL;NULL
"14958";"138197";"2";"0";NULL;NULL;NULL
"14959";"138197";"3";"0";NULL;NULL;NULL
"14960";"138198";"1";"2";NULL;NULL;NULL
"14961";"138199";"2";"0";NULL;NULL;NULL
"14962";"138200";"2";"1";NULL;NULL;NULL
"14963";"138201";"2";"1";NULL;NULL;NULL
"14964";"138202";"1";"2";"LAX";"191403.00";"ROOMAA"
"14965";"138203";"2";"0";NULL;NULL;NULL
"14966";"138204";"2";"0";NULL;NULL;NULL
"14967";"138204";"2";"0";NULL;NULL;NULL
"14968";"138205";"1";"1";NULL;NULL;NULL
"14969";"138206";"2";"2";NULL;NULL;NULL
"14970";"138207";"2";"0";NULL;NULL;NULL
"14971";"138208";"2";"2";NULL;NULL;NULL
"14972";"138209";"2";"0";NULL;NULL;NULL
"14973";"138210";"2";"0";NULL;NULL;NULL
"14974";"138211";"1";"0";NULL;NULL;NULL
"14975";"138212";"1";"1";NULL;NULL;NULL
"14976";"138213";"2";"0";NULL;NULL;NULL
"14977";"138214";"2";"0";NULL;NULL;NULL
"14978";"138215";"2";"0";NULL;NULL;NULL
"14979";"138216";"2";"0";NULL;NULL;NULL
"14980";"138217";"2";"0";NULL;NULL;NULL
"14981";"138218";"2";"0";NULL;NULL;NULL
"14982";"138219";"2";"0";NULL;NULL;NULL
"14983";"138220";"1";"0";NULL;NULL;NULL
"14984";"138221";"1";"0";NULL;NULL;NULL
"14985";"138222";"1";"0";NULL;NULL;NULL
"14986";"138223";"2";"0";NULL;NULL;NULL
"14987";"138224";"2";"0";NULL;NULL;NULL
"14988";"138225";"2";"0";NULL;NULL;NULL
"14989";"138226";"2";"0";NULL;NULL;NULL
"14990";"138227";"2";"2";NULL;NULL;NULL
"14991";"138227";"1";"0";NULL;NULL;NULL
"14992";"138228";"2";"0";NULL;NULL;NULL
"14993";"138229";"2";"0";NULL;NULL;NULL
"14994";"138230";"2";"1";NULL;NULL;NULL
"14995";"138231";"2";"0";NULL;NULL;NULL
"14996";"138232";"2";"2";NULL;NULL;NULL
"14998";"138234";"2";"0";NULL;NULL;NULL
"14999";"138235";"2";"0";NULL;NULL;NULL
"15000";"138236";"2";"0";NULL;NULL;NULL
"15001";"138237";"2";"2";NULL;NULL;NULL
"15002";"138238";"2";"0";NULL;NULL;NULL
"15003";"138239";"2";"2";NULL;NULL;NULL
"15004";"138240";"2";"0";NULL;NULL;NULL
"15005";"138241";"1";"1";NULL;NULL;NULL
"15006";"138241";"1";"1";NULL;NULL;NULL
"15007";"138242";"2";"0";NULL;NULL;NULL
"15008";"138243";"3";"0";NULL;NULL;NULL
"15009";"138244";"2";"0";NULL;NULL;NULL
"15010";"138245";"2";"1";NULL;NULL;NULL
"15011";"138245";"0";"0";NULL;NULL;NULL
"15012";"138246";"2";"1";NULL;NULL;NULL
"15013";"138247";"2";"1";NULL;NULL;NULL
"15014";"138248";"2";"0";NULL;NULL;NULL
"15015";"138249";"2";"0";NULL;NULL;NULL
"15016";"138250";"2";"0";NULL;NULL;NULL
"15017";"138251";"3";"0";NULL;NULL;NULL
"15018";"138252";"2";"0";NULL;NULL;NULL
"15019";"138253";"1";"1";NULL;NULL;NULL
"15020";"138254";"2";"1";NULL;NULL;NULL
"15021";"138255";"2";"1";NULL;NULL;NULL
"15022";"138256";"2";"1";NULL;NULL;NULL
"15023";"138257";"2";"2";NULL;NULL;NULL
"15024";"138258";"2";"1";NULL;NULL;NULL
"15025";"138259";"2";"0";NULL;NULL;NULL
"15026";"138260";"2";"0";NULL;NULL;NULL
"15027";"138261";"2";"0";NULL;NULL;NULL
"15028";"138262";"2";"0";NULL;NULL;NULL
"15029";"138263";"3";"1";NULL;NULL;NULL
"15030";"138264";"2";"0";NULL;NULL;NULL
"15031";"138264";"1";"1";NULL;NULL;NULL
"15032";"138265";"2";"1";NULL;NULL;NULL
"15033";"138266";"2";"0";NULL;NULL;NULL
"15034";"138267";"2";"0";NULL;NULL;NULL
"15035";"138268";"2";"1";NULL;NULL;NULL
"15036";"138269";"2";"0";NULL;NULL;NULL
"15037";"138270";"3";"1";NULL;NULL;NULL
"15038";"138271";"2";"0";NULL;NULL;NULL
"15039";"138271";"1";"1";NULL;NULL;NULL
"15040";"138272";"2";"1";NULL;NULL;NULL
"15041";"138273";"2";"1";NULL;NULL;NULL
"15042";"138274";"2";"0";NULL;NULL;NULL
"15043";"138274";"2";"0";NULL;NULL;NULL
"15044";"138274";"2";"1";NULL;NULL;NULL
"15045";"138275";"1";"1";NULL;NULL;NULL
"15046";"138275";"1";"1";NULL;NULL;NULL
"15047";"138276";"3";"1";NULL;NULL;NULL
"15048";"138277";"2";"0";NULL;NULL;NULL
"15049";"138277";"2";"0";NULL;NULL;NULL
"15050";"138277";"2";"1";NULL;NULL;NULL
"15052";"138279";"9";"0";NULL;NULL;NULL
"15053";"138280";"9";"0";NULL;NULL;NULL
"15054";"138281";"9";"0";NULL;NULL;NULL
"15055";"138282";"9";"0";NULL;NULL;NULL
"15056";"138283";"9";"0";NULL;NULL;NULL
"15057";"138284";"2";"0";NULL;NULL;NULL
"15058";"138285";"2";"0";NULL;NULL;NULL
"15059";"138286";"2";"0";NULL;NULL;NULL
"15060";"138287";"2";"0";NULL;NULL;NULL
"15061";"138288";"2";"0";NULL;NULL;NULL
"15062";"138288";"2";"0";NULL;NULL;NULL
"15063";"138289";"2";"1";NULL;NULL;NULL
"15064";"138290";"2";"0";NULL;NULL;NULL
"15065";"138291";"2";"0";NULL;NULL;NULL
"15066";"138292";"2";"0";NULL;NULL;NULL
"15067";"138293";"2";"3";NULL;NULL;NULL
"15068";"138294";"2";"0";NULL;NULL;NULL
"15069";"138295";"2";"0";NULL;NULL;NULL
"15070";"138296";"2";"0";NULL;NULL;NULL
"15071";"138297";"2";"0";NULL;NULL;NULL
"15072";"138298";"2";"0";NULL;NULL;NULL
"15073";"138299";"2";"0";NULL;NULL;NULL
"15074";"138300";"2";"0";NULL;NULL;NULL
"15075";"138301";"2";"0";NULL;NULL;NULL
"15076";"138302";"2";"0";NULL;NULL;NULL
"15077";"138303";"2";"0";NULL;NULL;NULL
"15078";"138304";"2";"0";NULL;NULL;NULL
"15079";"138305";"2";"2";NULL;NULL;NULL
"15080";"138306";"2";"0";NULL;NULL;NULL
"15081";"138307";"2";"0";NULL;NULL;NULL
"15082";"138308";"2";"0";NULL;NULL;NULL
"15083";"138308";"2";"0";NULL;NULL;NULL
"15084";"138308";"2";"1";NULL;NULL;NULL
"15085";"138309";"2";"0";NULL;NULL;NULL
"15086";"138310";"2";"0";NULL;NULL;NULL
"15087";"138311";"2";"0";NULL;NULL;NULL
"15088";"138312";"2";"1";NULL;NULL;NULL
"15089";"138313";"2";"2";NULL;NULL;NULL
"15090";"138314";"2";"2";NULL;NULL;NULL
"15091";"138315";"2";"1";NULL;NULL;NULL
"15092";"138316";"1";"2";NULL;NULL;NULL
"15093";"138317";"2";"0";NULL;NULL;NULL
"15094";"138318";"2";"1";NULL;NULL;NULL
"15095";"138319";"2";"0";NULL;NULL;NULL
"15096";"138320";"2";"0";NULL;NULL;NULL
"15097";"138321";"2";"0";NULL;NULL;NULL
"15098";"138322";"2";"2";NULL;NULL;NULL
"15100";"138324";"2";"0";NULL;NULL;NULL
"15101";"138325";"1";"1";NULL;NULL;NULL
"15102";"138325";"1";"1";NULL;NULL;NULL
"15103";"138326";"2";"0";NULL;NULL;NULL
"15104";"138327";"2";"2";NULL;NULL;NULL
"15105";"138328";"2";"0";NULL;NULL;NULL
"15106";"138329";"2";"0";NULL;NULL;NULL
"15107";"138330";"2";"0";NULL;NULL;NULL
"15108";"138331";"4";"0";NULL;NULL;NULL
"15109";"138332";"4";"0";NULL;NULL;NULL
"15110";"138333";"2";"1";NULL;NULL;NULL
"15111";"138334";"2";"2";NULL;NULL;NULL
"15112";"138335";"2";"3";NULL;NULL;NULL
"15113";"138336";"1";"2";NULL;NULL;NULL
"15114";"138337";"3";"0";NULL;NULL;NULL
"15115";"138338";"2";"0";NULL;NULL;NULL
"15116";"138339";"2";"0";NULL;NULL;NULL
"15118";"138341";"2";"0";NULL;NULL;NULL
"15119";"138342";"2";"0";NULL;NULL;NULL
"15120";"138343";"2";"0";NULL;NULL;NULL
"15121";"138344";"2";"0";NULL;NULL;NULL
"15122";"138345";"2";"0";NULL;NULL;NULL
"15123";"138346";"2";"0";NULL;NULL;NULL
"15124";"138347";"1";"0";NULL;NULL;NULL
"15125";"138348";"2";"0";NULL;NULL;NULL
"15126";"138349";"2";"0";NULL;NULL;NULL
"15127";"138350";"2";"0";NULL;NULL;NULL
"15128";"138351";"2";"0";NULL;NULL;NULL
"15129";"138352";"2";"0";NULL;NULL;NULL
"15130";"138353";"2";"0";NULL;NULL;NULL
"15131";"138354";"2";"0";NULL;NULL;NULL
"15132";"138354";"0";"0";NULL;NULL;NULL
"15133";"138355";"2";"0";NULL;NULL;NULL
"15134";"138355";"2";"0";NULL;NULL;NULL
"15135";"138356";"2";"0";NULL;NULL;NULL
"15136";"138357";"2";"1";NULL;NULL;NULL
"15137";"138358";"2";"0";NULL;NULL;NULL
"15138";"138359";"2";"0";NULL;NULL;NULL
"15139";"138360";"2";"0";NULL;NULL;NULL
"15140";"138361";"2";"0";"LAX";"120870.00";"ROOMAA"
"15141";"138362";"2";"1";NULL;NULL;NULL
"15142";"138363";"2";"3";NULL;NULL;NULL
"15143";"138364";"2";"0";NULL;NULL;NULL
"15144";"138365";"2";"1";NULL;NULL;NULL
"15145";"138366";"2";"0";NULL;NULL;NULL
"15146";"138367";"2";"0";NULL;NULL;NULL
"15147";"138368";"2";"0";NULL;NULL;NULL
"15148";"138369";"2";"1";NULL;NULL;NULL
"15149";"138370";"2";"0";NULL;NULL;NULL
"15150";"138371";"2";"0";NULL;NULL;NULL
"15151";"138372";"2";"1";NULL;NULL;NULL
"15152";"138373";"2";"0";"STN";"221400.00";"ROOMBB"
"15153";"138374";"2";"0";NULL;NULL;NULL
"15154";"138375";"2";"0";NULL;NULL;NULL
"15155";"138376";"2";"0";NULL;NULL;NULL
"15156";"138377";"2";"0";NULL;NULL;NULL
"15157";"138378";"2";"0";NULL;NULL;NULL
"15158";"138379";"2";"0";NULL;NULL;NULL
"15159";"138380";"2";"0";NULL;NULL;NULL
"15160";"138381";"2";"0";NULL;NULL;NULL
"15161";"138382";"2";"0";NULL;NULL;NULL
"15162";"138383";"2";"0";NULL;NULL;NULL
"15163";"138384";"2";"0";NULL;NULL;NULL
"15164";"138385";"2";"0";NULL;NULL;NULL
"15165";"138386";"2";"0";NULL;NULL;NULL
"15166";"138387";"2";"0";NULL;NULL;NULL
"15167";"138388";"2";"1";NULL;NULL;NULL
"15168";"138389";"2";"0";NULL;NULL;NULL
"15169";"138390";"2";"0";NULL;NULL;NULL
"15170";"138391";"2";"0";NULL;NULL;NULL
"15171";"138392";"2";"0";NULL;NULL;NULL
"15172";"138393";"2";"0";NULL;NULL;NULL
"15173";"138394";"1";"0";NULL;NULL;NULL
"15174";"138395";"2";"0";NULL;NULL;NULL
"15175";"138396";"2";"0";NULL;NULL;NULL
"15176";"138397";"2";"0";NULL;NULL;NULL
"15177";"138398";"2";"0";NULL;NULL;NULL
"15178";"138399";"2";"0";NULL;NULL;NULL
"15179";"138400";"1";"1";NULL;NULL;NULL
"15180";"138401";"1";"1";NULL;NULL;NULL
"15181";"138402";"2";"0";NULL;NULL;NULL
"15182";"138403";"2";"0";NULL;NULL;NULL
"15183";"138404";"2";"0";NULL;NULL;NULL
"15184";"138405";"2";"2";NULL;NULL;NULL
"15185";"138406";"2";"2";NULL;NULL;NULL
"15186";"138407";"2";"0";NULL;NULL;NULL
"15187";"138408";"2";"0";NULL;NULL;NULL
"15188";"138409";"2";"0";NULL;NULL;NULL
"15189";"138410";"2";"2";NULL;NULL;NULL
"15190";"138411";"2";"0";NULL;NULL;NULL
"15191";"138412";"2";"0";NULL;NULL;NULL
"15192";"138413";"2";"0";NULL;NULL;NULL
"15193";"138414";"2";"0";NULL;NULL;NULL
"15194";"138415";"2";"0";NULL;NULL;NULL
"15195";"138416";"4";"0";NULL;NULL;NULL
"15196";"138417";"2";"0";NULL;NULL;NULL
"15197";"138417";"2";"0";NULL;NULL;NULL
"15198";"138418";"2";"0";NULL;NULL;NULL
"15199";"138419";"2";"0";NULL;NULL;NULL
"15200";"138420";"2";"0";NULL;NULL;NULL
"15201";"138421";"2";"0";NULL;NULL;NULL
"15202";"138422";"2";"0";NULL;NULL;NULL
"15203";"138423";"2";"0";NULL;NULL;NULL
"15204";"138424";"2";"0";NULL;NULL;NULL
"15205";"138425";"2";"1";NULL;NULL;NULL
"15206";"138426";"2";"1";NULL;NULL;NULL
"15207";"138427";"2";"1";NULL;NULL;NULL
"15208";"138428";"2";"1";NULL;NULL;NULL
"15209";"138429";"2";"1";NULL;NULL;NULL
"15210";"138430";"2";"1";NULL;NULL;NULL
"15211";"138431";"2";"1";NULL;NULL;NULL
"15212";"138432";"2";"0";NULL;NULL;NULL
"15213";"138432";"2";"0";NULL;NULL;NULL
"15214";"138433";"2";"0";NULL;NULL;NULL
"15215";"138433";"2";"0";NULL;NULL;NULL
"15216";"138434";"2";"0";NULL;NULL;NULL
"15217";"138435";"2";"0";NULL;NULL;NULL
"15218";"138436";"2";"1";NULL;NULL;NULL
"15219";"138437";"1";"1";NULL;NULL;NULL
"15220";"138437";"1";"1";NULL;NULL;NULL
"15221";"138438";"2";"1";NULL;NULL;NULL
"15222";"138439";"1";"1";NULL;NULL;NULL
"15223";"138439";"1";"1";NULL;NULL;NULL
"15224";"138440";"2";"0";NULL;NULL;NULL
"15225";"138441";"2";"1";NULL;NULL;NULL
"15226";"138442";"2";"0";NULL;NULL;NULL
"15227";"138443";"2";"0";NULL;NULL;NULL
"15228";"138443";"0";"1";NULL;NULL;NULL
"15233";"138446";"2";"0";NULL;NULL;NULL
"15234";"138447";"2";"0";NULL;NULL;NULL
"15235";"138448";"2";"0";NULL;NULL;NULL
"15236";"138449";"2";"1";"CR";"304042.00";"ROOMGG"
"15237";"138450";"3";"0";NULL;NULL;NULL
"15238";"138451";"2";"0";NULL;NULL;NULL
"15239";"138452";"3";"0";NULL;NULL;NULL
"15240";"138453";"2";"0";NULL;NULL;NULL
"15241";"138454";"2";"0";NULL;NULL;NULL
"15242";"138455";"2";"1";NULL;NULL;NULL
"15243";"138456";"2";"0";NULL;NULL;NULL
"15244";"138457";"2";"0";NULL;NULL;NULL
"15245";"138458";"1";"1";NULL;NULL;NULL
"15246";"138459";"2";"0";NULL;NULL;NULL
"15247";"138460";"2";"0";NULL;NULL;NULL
"15248";"138461";"2";"0";NULL;NULL;NULL
"15250";"138463";"2";"2";NULL;NULL;NULL
"15251";"138464";"2";"0";NULL;NULL;NULL
"15252";"138465";"2";"0";NULL;NULL;NULL
"15253";"138466";"2";"0";NULL;NULL;NULL
"15254";"138467";"2";"0";NULL;NULL;NULL
"15255";"138468";"2";"0";NULL;NULL;NULL
"15256";"138469";"2";"0";NULL;NULL;NULL
"15257";"138470";"2";"0";NULL;NULL;NULL
"15258";"138471";"3";"1";NULL;NULL;NULL
"15259";"138472";"2";"0";NULL;NULL;NULL
"15261";"138474";"2";"1";NULL;NULL;NULL
"15262";"138475";"2";"0";"STN";"92204.00";"ROOMBB"
"15263";"138476";"2";"0";NULL;NULL;NULL
"15264";"138477";"2";"1";NULL;NULL;NULL
"15265";"138478";"2";"0";NULL;NULL;NULL
"15266";"138479";"2";"0";NULL;NULL;NULL
"15267";"138480";"2";"1";NULL;NULL;NULL
"15268";"138481";"2";"0";NULL;NULL;NULL
"15269";"138482";"2";"0";NULL;NULL;NULL
"15270";"138483";"2";"0";NULL;NULL;NULL
"15456";"138669";"2";"0";NULL;NULL;NULL
"15540";"138753";"2";"0";NULL;NULL;NULL
"15600";"138813";"2";"0";NULL;NULL;NULL
"15601";"138814";"2";"0";NULL;NULL;NULL
"15602";"138815";"2";"1";NULL;NULL;NULL
"15603";"138816";"2";"1";NULL;NULL;NULL
"15629";"138842";"2";"0";NULL;NULL;NULL
"15916";"139129";"2";"0";NULL;NULL;NULL
"15917";"139130";"2";"0";NULL;NULL;NULL
"15918";"139131";"2";"0";NULL;NULL;NULL
"15919";"139132";"2";"0";NULL;NULL;NULL
"15920";"139133";"2";"0";NULL;NULL;NULL
"15921";"139134";"2";"1";NULL;NULL;NULL
"15922";"139135";"2";"0";NULL;NULL;NULL
"15923";"139136";"2";"0";NULL;NULL;NULL
"15924";"139137";"2";"0";NULL;NULL;NULL
"15925";"139138";"2";"0";NULL;NULL;NULL
"15926";"139139";"2";"1";NULL;NULL;NULL
"15927";"139140";"2";"0";NULL;NULL;NULL
"15928";"139141";"2";"0";NULL;NULL;NULL
"15929";"139142";"2";"0";NULL;NULL;NULL
"15930";"139142";"1";"2";NULL;NULL;NULL
"15931";"139143";"2";"0";NULL;NULL;NULL
"15932";"139144";"2";"0";NULL;NULL;NULL
"15933";"139145";"2";"0";NULL;NULL;NULL
"15934";"139146";"2";"0";NULL;NULL;NULL
"15935";"139147";"2";"0";NULL;NULL;NULL
"15936";"139148";"2";"1";NULL;NULL;NULL
"15937";"139149";"2";"0";NULL;NULL;NULL
"15938";"139150";"2";"0";NULL;NULL;NULL
"15939";"139151";"2";"0";NULL;NULL;NULL
"15940";"139152";"2";"0";NULL;NULL;NULL
"15941";"139153";"2";"3";NULL;NULL;NULL
"15942";"139154";"2";"2";NULL;NULL;NULL
"15943";"139155";"2";"0";NULL;NULL;NULL
"15944";"139156";"2";"0";NULL;NULL;NULL
"15945";"139157";"2";"2";NULL;NULL;NULL
"15946";"139158";"2";"2";NULL;NULL;NULL
"15947";"139159";"2";"2";NULL;NULL;NULL
"15948";"139160";"2";"2";NULL;NULL;NULL
"15949";"139161";"2";"0";NULL;NULL;NULL
"15950";"139162";"2";"0";NULL;NULL;NULL
"15951";"139163";"2";"2";NULL;NULL;NULL
"15952";"139164";"2";"0";NULL;NULL;NULL
"15953";"139165";"2";"0";NULL;NULL;NULL
"15954";"139166";"2";"1";NULL;NULL;NULL
"15955";"139167";"2";"1";NULL;NULL;NULL
"15956";"139168";"2";"0";NULL;NULL;NULL
"15957";"139169";"2";"0";NULL;NULL;NULL
"15958";"139170";"2";"0";NULL;NULL;NULL
"15959";"139171";"2";"0";NULL;NULL;NULL
"15960";"139172";"1";"1";NULL;NULL;NULL
