,id,search_log_room_id,age,baby_bed,hotel_id
2524,4531,12460,10,0,hotel_1
2525,4532,12461,12,0,hotel_1
2526,4533,12462,12,0,hotel_1
2527,4534,12463,11,0,hotel_1
2528,4535,12464,5,0,hotel_1
2529,4536,12465,3,0,hotel_1
2530,4537,12465,12,0,hotel_1
2531,4538,12466,1,0,hotel_1
2532,4539,12467,11,0,hotel_1
2533,4540,12467,7,0,hotel_1
2534,4541,12468,1,0,hotel_1
2535,4542,12470,11,0,hotel_1
2536,4543,12470,7,0,hotel_1
2537,4544,12471,3,0,hotel_1
2538,4545,12471,6,0,hotel_1
2539,4546,12472,8,0,hotel_1
2540,4547,12472,12,0,hotel_1
2541,4548,12483,3,0,hotel_1
2542,4549,12484,9,0,hotel_1
2543,4550,12490,4,0,hotel_1
2544,4551,12490,0,1,hotel_1
2545,4552,12501,1,1,hotel_1
2546,4553,12501,9,0,hotel_1
2547,4554,12501,11,0,hotel_1
2548,4555,12502,2,1,hotel_1
2549,4556,12502,4,0,hotel_1
2550,4557,12503,1,1,hotel_1
2551,4558,12503,9,0,hotel_1
2552,4559,12503,11,0,hotel_1
2553,4560,12504,2,1,hotel_1
2554,4561,12504,4,0,hotel_1
2555,4564,12510,7,0,hotel_1
2556,4565,12511,7,0,hotel_1
2557,4566,12514,11,0,hotel_1
2558,4567,12514,13,0,hotel_1
2559,4568,12515,11,0,hotel_1
2560,4569,12515,13,0,hotel_1
2561,4570,12517,11,0,hotel_1
2562,4571,12517,13,0,hotel_1
2563,4572,12531,14,0,hotel_1
2564,4573,12534,6,0,hotel_1
2565,4574,12537,3,0,hotel_1
2566,4575,12537,3,0,hotel_1
2567,4576,12539,6,0,hotel_1
2568,4577,12540,6,0,hotel_1
2569,4578,12543,3,0,hotel_1
2570,4579,12544,4,0,hotel_1
2571,4580,12551,6,0,hotel_1
2572,4581,12553,3,0,hotel_1
2573,4582,12553,5,0,hotel_1
2574,4583,12553,7,0,hotel_1
2575,4584,12554,6,0,hotel_1
2576,4585,12555,2,1,hotel_1
2577,4586,12555,9,0,hotel_1
2578,4587,12556,14,0,hotel_1
2579,4588,12557,14,0,hotel_1
2580,4589,12559,16,0,hotel_1
2581,4590,12559,12,0,hotel_1
2582,4591,12559,6,0,hotel_1
2583,4592,12567,15,0,hotel_1
2584,4593,12568,15,0,hotel_1
2585,4594,12568,13,0,hotel_1
2586,4595,12568,11,0,hotel_1
2587,4596,12569,15,0,hotel_1
2588,4597,12569,13,0,hotel_1
2589,4598,12571,7,0,hotel_1
2590,4599,12596,5,0,hotel_1
2591,4600,12597,5,0,hotel_1
2592,4601,12601,16,0,hotel_1
2593,4602,12601,7,0,hotel_1
2594,4603,12605,5,0,hotel_1
2595,4604,12605,8,0,hotel_1
2596,4605,12606,5,0,hotel_1
2597,4606,12606,8,0,hotel_1
2598,4607,12608,5,0,hotel_1
2599,4608,12608,8,0,hotel_1
2600,4609,12610,4,0,hotel_1
2601,4610,12610,6,0,hotel_1
2602,4611,12612,5,0,hotel_1
2603,4612,12612,8,0,hotel_1
2604,4613,12618,6,0,hotel_1
2605,4614,12618,8,0,hotel_1
2606,4615,12620,2,0,hotel_1
2607,4616,12624,8,0,hotel_1
2608,4617,12624,13,0,hotel_1
2609,4618,12625,8,0,hotel_1
2610,4619,12625,13,0,hotel_1
2611,4620,12626,8,0,hotel_1
2612,4621,12626,13,0,hotel_1
2613,4622,12645,9,0,hotel_1
2614,4623,12651,9,0,hotel_1
2615,4624,12651,11,0,hotel_1
2616,4625,12652,9,0,hotel_1
2617,4626,12652,11,0,hotel_1
2618,4627,12653,9,0,hotel_1
2619,4628,12653,11,0,hotel_1
2620,4629,12654,9,0,hotel_1
2621,4630,12654,11,0,hotel_1
2622,4631,12655,12,0,hotel_1
2623,4632,12655,9,0,hotel_1
2624,4633,12656,0,0,hotel_1
2625,4634,12659,12,0,hotel_1
2626,4635,12659,9,0,hotel_1
2627,4636,12662,5,0,hotel_1
2628,4637,12662,7,0,hotel_1
2629,4638,12664,5,0,hotel_1
2630,4639,12664,7,0,hotel_1
2631,4640,12668,11,0,hotel_1
2632,4641,12668,9,0,hotel_1
2633,4642,12669,11,0,hotel_1
2634,4643,12669,9,0,hotel_1
2635,4644,12670,11,0,hotel_1
2636,4645,12670,9,0,hotel_1
2637,4646,12671,9,0,hotel_1
2638,4647,12671,11,0,hotel_1
2639,4648,12672,9,0,hotel_1
2640,4649,12672,11,0,hotel_1
2641,4650,12673,9,0,hotel_1
2642,4651,12673,11,0,hotel_1
2643,4652,12674,9,0,hotel_1
2644,4653,12674,11,0,hotel_1
2645,4654,12677,1,1,hotel_1
2646,4655,12677,3,0,hotel_1
2647,4656,12678,1,0,hotel_1
2648,4657,12678,6,0,hotel_1
2649,4658,12681,1,1,hotel_1
2650,4659,12681,3,0,hotel_1
2651,4660,12685,1,0,hotel_1
2652,4661,12685,3,0,hotel_1
2653,4662,12691,9,0,hotel_1
2654,4663,12691,11,0,hotel_1
2655,4664,12692,9,0,hotel_1
2656,4665,12692,11,0,hotel_1
2657,4666,12693,9,0,hotel_1
2658,4667,12693,11,0,hotel_1
2659,4668,12698,9,0,hotel_1
2660,4669,12698,11,0,hotel_1
2661,4670,12699,9,0,hotel_1
2662,4671,12699,11,0,hotel_1
2663,4672,12700,8,0,hotel_1
2664,4673,12700,10,0,hotel_1
2665,4674,12701,9,0,hotel_1
2666,4675,12701,11,0,hotel_1
2667,4676,12702,16,0,hotel_1
2668,4677,12703,9,0,hotel_1
2669,4678,12703,11,0,hotel_1
2670,4679,12704,9,0,hotel_1
2671,4680,12704,11,0,hotel_1
2672,4681,12705,9,0,hotel_1
2673,4682,12705,11,0,hotel_1
2674,4683,12706,9,0,hotel_1
2675,4684,12706,11,0,hotel_1
2676,4685,12707,9,0,hotel_1
2677,4686,12707,11,0,hotel_1
2678,4687,12708,9,0,hotel_1
2679,4688,12708,10,0,hotel_1
2680,4689,12709,9,0,hotel_1
2681,4690,12709,10,0,hotel_1
2682,4691,12714,9,0,hotel_1
2683,4692,12714,10,0,hotel_1
2684,4693,12717,9,0,hotel_1
2685,4694,12717,10,0,hotel_1
2686,4695,12718,12,0,hotel_1
2687,4696,12718,8,0,hotel_1
2688,4697,12721,16,0,hotel_1
2689,4698,12722,9,0,hotel_1
2690,4699,12722,10,0,hotel_1
2691,4700,12723,9,0,hotel_1
2692,4701,12723,10,0,hotel_1
2693,4702,12724,9,0,hotel_1
2694,4703,12724,10,0,hotel_1
2695,4704,12725,9,0,hotel_1
2696,4705,12725,10,0,hotel_1
2697,4706,12726,13,0,hotel_1
2698,4707,12726,11,0,hotel_1
2699,4708,12731,9,0,hotel_1
2700,4709,12731,10,0,hotel_1
2701,4710,12733,2,0,hotel_1
2702,4711,12733,4,0,hotel_1
2703,4712,12735,14,0,hotel_1
2704,4713,12738,9,0,hotel_1
2705,4714,12738,11,0,hotel_1
2706,4715,12761,6,0,hotel_1
2707,4716,12761,1,0,hotel_1
2708,4717,12762,10,0,hotel_1
2709,4718,12762,12,0,hotel_1
2710,4719,12765,0,1,hotel_1
2711,4720,12768,4,0,hotel_1
2712,4721,12768,7,0,hotel_1
2713,4722,12768,7,0,hotel_1
2714,4723,12768,11,0,hotel_1
2715,4724,12768,11,0,hotel_1
2716,4725,12770,0,0,hotel_1
2717,4726,12771,0,1,hotel_1
2718,4727,12776,3,0,hotel_1
2719,4728,12776,11,0,hotel_1
2720,4729,12778,11,0,hotel_1
2721,4730,12780,4,0,hotel_1
2722,4731,12780,7,0,hotel_1
2723,4732,12780,7,0,hotel_1
2724,4733,12781,11,0,hotel_1
2725,4734,12782,8,0,hotel_1
2726,4735,12786,13,0,hotel_1
2727,4736,12790,0,1,hotel_1
2728,4737,12791,0,1,hotel_1
2729,4738,12793,1,1,hotel_1
2730,4739,12796,7,0,hotel_1
2731,4740,12798,5,0,hotel_1
2732,4741,12800,3,0,hotel_1
2733,4742,12800,8,0,hotel_1
2734,4751,12808,4,0,hotel_1
2735,4752,12811,8,0,hotel_1
2736,4753,12811,11,0,hotel_1
2737,4754,12813,8,0,hotel_1
2738,4755,12813,11,0,hotel_1
2739,4756,12814,8,0,hotel_1
2740,4757,12814,11,0,hotel_1
2741,4758,12818,8,0,hotel_1
2742,4759,12818,11,0,hotel_1
2743,4760,12822,1,0,hotel_1
2744,4761,12822,10,0,hotel_1
2745,4762,12823,1,0,hotel_1
2746,4763,12832,8,0,hotel_1
2747,4764,12832,8,0,hotel_1
2748,4765,12833,3,0,hotel_1
2749,4766,12834,8,0,hotel_1
2750,4767,12834,8,0,hotel_1
2751,4768,12835,2,0,hotel_1
2752,4769,12837,6,0,hotel_1
2753,4770,12840,16,0,hotel_1
2754,4771,12842,8,0,hotel_1
2755,4772,12842,10,0,hotel_1
2756,4773,12843,8,0,hotel_1
2757,4774,12843,10,0,hotel_1
2758,4775,12845,3,0,hotel_1
2759,4776,12845,6,0,hotel_1
2760,4777,12847,3,0,hotel_1
2761,4778,12847,6,0,hotel_1
2762,4779,12848,8,0,hotel_1
2763,4780,12848,6,0,hotel_1
2764,4781,12850,10,0,hotel_1
2765,4782,12852,10,0,hotel_1
2766,4783,12856,11,0,hotel_1
2767,4784,12859,11,0,hotel_1
2768,4785,12861,11,0,hotel_1
2769,4786,12865,4,0,hotel_1
2770,4787,12867,4,0,hotel_1
2771,4788,12867,9,0,hotel_1
2772,4789,12869,5,0,hotel_1
2773,4790,12872,1,0,hotel_1
2774,4791,12877,7,0,hotel_1
2775,4792,12877,10,0,hotel_1
2776,4793,12878,7,0,hotel_1
2777,4794,12878,10,0,hotel_1
2778,4795,12879,7,0,hotel_1
2779,4796,12879,10,0,hotel_1
2780,4797,12880,7,0,hotel_1
2781,4798,12880,10,0,hotel_1
2782,4799,12881,14,0,hotel_1
2783,4800,12881,11,0,hotel_1
2784,4801,12881,8,0,hotel_1
2785,4802,12882,14,0,hotel_1
2786,4803,12882,11,0,hotel_1
2787,4804,12882,8,0,hotel_1
2788,4805,12884,14,0,hotel_1
2789,4806,12884,11,0,hotel_1
2790,4807,12884,8,0,hotel_1
2791,4808,12885,12,0,hotel_1
2792,4809,12889,8,0,hotel_1
2793,4810,12889,11,0,hotel_1
2794,4811,12896,6,0,hotel_1
2795,4812,12913,10,0,hotel_1
2796,4813,12913,4,0,hotel_1
2797,4814,12916,10,0,hotel_1
2798,4815,12916,4,0,hotel_1
2799,4816,12917,15,0,hotel_1
2800,4817,12917,15,0,hotel_1
2801,4818,12918,15,0,hotel_1
2802,4819,12918,15,0,hotel_1
2803,4820,12926,3,0,hotel_1
2804,4821,12926,6,0,hotel_1
2805,4822,12929,13,0,hotel_1
2806,4823,12940,6,0,hotel_1
2807,4824,12940,8,0,hotel_1
2808,4825,12946,13,0,hotel_1
2809,4826,12946,8,0,hotel_1
2810,4827,12949,8,0,hotel_1
2811,4828,12949,5,0,hotel_1
2812,4829,12950,8,0,hotel_1
2813,4830,12950,5,0,hotel_1
2814,4831,12951,14,0,hotel_1
2815,4832,12952,9,0,hotel_1
2816,4833,12953,4,0,hotel_1
2817,4834,12954,4,0,hotel_1
2818,4835,12962,10,0,hotel_1
2819,4836,12962,4,0,hotel_1
2820,4837,12964,10,0,hotel_1
2821,4838,12964,4,0,hotel_1
2822,4839,12965,10,0,hotel_1
2823,4840,12965,4,0,hotel_1
2824,4841,12966,13,0,hotel_1
2825,4842,12966,8,0,hotel_1
2826,4843,12968,10,0,hotel_1
2827,4844,12968,4,0,hotel_1
2828,4845,12969,6,0,hotel_1
2829,4846,12970,10,0,hotel_1
2830,4847,12973,13,0,hotel_1
2831,4848,12973,8,0,hotel_1
2832,4850,12978,6,0,hotel_1
2833,4851,12979,10,0,hotel_1
2834,4853,12981,10,0,hotel_1
2835,4854,12986,10,0,hotel_1
2836,4855,12986,4,0,hotel_1
2837,4856,12987,10,0,hotel_1
2838,4857,12987,4,0,hotel_1
2839,4858,12988,10,0,hotel_1
2840,4859,12988,4,0,hotel_1
2841,4860,12990,8,0,hotel_1
2842,4861,12990,5,0,hotel_1
2843,4862,12991,10,0,hotel_1
2844,4863,12992,9,0,hotel_1
2845,4864,12993,10,0,hotel_1
2846,4865,12994,8,0,hotel_1
2847,4866,12994,5,0,hotel_1
2848,4867,12997,3,0,hotel_1
2849,4868,13002,11,0,hotel_1
2850,4869,13004,0,1,hotel_1
2851,4870,13005,1,1,hotel_1
2852,4871,13005,3,0,hotel_1
2853,4872,13006,9,0,hotel_1
2854,4873,13006,6,0,hotel_1
2855,4874,13016,10,0,hotel_1
2856,4875,13016,4,0,hotel_1
2857,4876,13018,9,0,hotel_1
2858,4877,13018,6,0,hotel_1
2859,4878,13020,10,0,hotel_1
2860,4879,13021,4,0,hotel_1
2861,4880,13022,10,0,hotel_1
2862,4881,13023,16,0,hotel_1
2863,4882,13025,10,0,hotel_1
2864,4883,13025,4,0,hotel_1
2865,4884,13027,10,0,hotel_1
2866,4885,13027,4,0,hotel_1
2867,4886,13028,10,0,hotel_1
2868,4887,13028,4,0,hotel_1
2869,4888,13030,6,0,hotel_1
2870,4889,13030,9,0,hotel_1
2871,4890,13031,6,0,hotel_1
2872,4891,13031,9,0,hotel_1
2873,4892,13032,6,0,hotel_1
2874,4893,13032,9,0,hotel_1
2875,4894,13034,6,0,hotel_1
2876,4895,13034,9,0,hotel_1
2877,4896,13035,16,0,hotel_1
2878,4897,13036,9,0,hotel_1
2879,4898,13036,6,0,hotel_1
2880,4899,13037,3,0,hotel_1
2881,4900,13038,16,0,hotel_1
2882,4901,13044,6,0,hotel_1
2883,4902,13267,15,0,hotel_1
2884,4903,13301,3,0,hotel_1
2885,4904,13301,5,0,hotel_1
2886,4905,13304,3,0,hotel_1
2887,4906,13304,6,0,hotel_1
2888,4907,13305,3,0,hotel_1
2889,4908,13305,1,1,hotel_1
2890,4909,13307,0,0,hotel_1
2891,4910,13307,1,0,hotel_1
2892,4911,13307,12,0,hotel_1
2893,4912,13308,0,0,hotel_1
2894,4913,13308,1,0,hotel_1
2895,4914,13308,12,0,hotel_1
2896,4915,13309,6,0,hotel_1
2897,4916,13310,6,0,hotel_1
2898,4917,13314,4,0,hotel_1
2899,4918,13314,7,0,hotel_1
2900,4919,13316,2,0,hotel_1
2901,4920,13316,4,0,hotel_1
2902,4921,13320,12,0,hotel_1
2903,4922,13320,14,0,hotel_1
2904,4923,13321,12,0,hotel_1
2905,4924,13321,14,0,hotel_1
2906,4925,13333,7,0,hotel_1
2907,4926,13334,7,0,hotel_1
2908,4927,13364,2,0,hotel_1
2909,4928,13471,4,0,hotel_1
2910,4929,13471,4,0,hotel_1
2911,4930,13473,6,0,hotel_1
2912,4931,13474,6,0,hotel_1
2913,4932,13475,9,0,hotel_1
2914,4933,13476,11,0,hotel_1
2915,4934,13476,8,0,hotel_1
2916,4935,13477,11,0,hotel_1
2917,4936,13477,8,0,hotel_1
2918,4937,13478,11,0,hotel_1
2919,4938,13478,8,0,hotel_1
2920,4939,13484,13,0,hotel_1
2921,4940,13484,13,0,hotel_1
2922,4941,13488,14,0,hotel_1
2923,4942,13504,10,0,hotel_1
2924,4943,13504,6,0,hotel_1
2925,4944,13505,10,0,hotel_1
2926,4945,13505,6,0,hotel_1
2927,4946,13506,10,0,hotel_1
2928,4947,13506,6,0,hotel_1
2929,4948,13511,10,0,hotel_1
2930,4949,13511,4,0,hotel_1
2931,4950,13512,10,0,hotel_1
2932,4951,13512,4,0,hotel_1
2933,4952,13513,10,0,hotel_1
2934,4953,13513,4,0,hotel_1
2935,4954,13514,9,0,hotel_1
2936,4955,13514,4,0,hotel_1
2937,4956,13515,8,0,hotel_1
2938,4957,13515,4,0,hotel_1
2939,4958,13517,4,0,hotel_1
2940,4959,13517,9,0,hotel_1
2941,4960,13517,6,0,hotel_1
2942,4961,13518,4,0,hotel_1
2943,4962,13518,9,0,hotel_1
2944,4963,13518,6,0,hotel_1
2945,4964,13520,11,0,hotel_1
2946,4965,13521,9,0,hotel_1
2947,4966,13521,12,0,hotel_1
2948,4967,13521,14,0,hotel_1
2949,4968,13522,11,0,hotel_1
2950,4969,13523,4,0,hotel_1
2951,4970,13523,9,0,hotel_1
2952,4971,13523,6,0,hotel_1
2953,4973,13533,12,0,hotel_1
2954,4976,13536,10,0,hotel_1
2955,4977,13536,4,0,hotel_1
2956,4978,13537,6,0,hotel_1
2957,4979,13544,6,0,hotel_1
2958,4980,13545,6,0,hotel_1
2959,4981,13546,6,0,hotel_1
2960,4982,13549,3,0,hotel_1
2961,4983,13549,5,0,hotel_1
2962,4984,13550,6,0,hotel_1
2963,4985,13550,3,0,hotel_1
2964,4986,13556,6,0,hotel_1
2965,4987,13556,3,0,hotel_1
2966,4989,13564,2,0,hotel_1
2967,4990,13564,7,0,hotel_1
2968,4991,13575,11,0,hotel_1
2969,4992,13575,14,0,hotel_1
2970,4994,13579,3,0,hotel_1
2971,4995,13579,5,0,hotel_1
2972,4996,13585,9,0,hotel_1
2973,4997,13585,13,0,hotel_1
2974,4998,13590,17,0,hotel_1
2975,4999,13591,17,0,hotel_1
2976,5000,13592,17,0,hotel_1
2977,5001,13593,17,0,hotel_1
2978,5002,13610,0,0,hotel_1
2979,5003,13611,2,0,hotel_1
2980,5004,13621,2,1,hotel_1
2981,5005,13624,2,1,hotel_1
2982,5008,13626,1,0,hotel_1
2983,5009,13627,1,0,hotel_1
2984,5012,13633,9,0,hotel_1
2985,5013,13638,9,0,hotel_1
2986,5014,13641,1,1,hotel_1
2987,5015,13642,9,0,hotel_1
2988,5016,13643,9,0,hotel_1
2989,5017,13644,9,0,hotel_1
2990,5018,13645,9,0,hotel_1
2991,5019,13646,1,1,hotel_1
2992,5020,13647,9,0,hotel_1
2993,5023,13652,5,0,hotel_1
2994,5024,13654,2,0,hotel_1
2995,5025,13654,8,0,hotel_1
2996,5026,13654,5,0,hotel_1
2997,5027,13655,2,0,hotel_1
2998,5028,13655,8,0,hotel_1
2999,5029,13655,5,0,hotel_1
3000,5030,13656,2,0,hotel_1
3001,5031,13656,8,0,hotel_1
3002,5032,13656,5,0,hotel_1
3003,5033,13658,0,1,hotel_1
3004,5034,13659,2,1,hotel_1
3005,5035,13661,2,1,hotel_1
3006,5036,13663,0,1,hotel_1
3007,5037,13664,2,1,hotel_1
3008,5038,13666,2,1,hotel_1
3009,5039,13669,12,0,hotel_1
3010,5040,13669,14,0,hotel_1
3011,5042,13671,12,0,hotel_1
3012,5043,13671,14,0,hotel_1
3013,5044,13674,5,0,hotel_1
3014,5045,13674,10,0,hotel_1
3015,5046,13678,12,0,hotel_1
3016,5047,13678,14,0,hotel_1
3017,5048,13684,5,0,hotel_1
3018,5049,13684,10,0,hotel_1
3019,5050,13685,12,0,hotel_1
3020,5051,13685,14,0,hotel_1
3021,5052,13687,16,0,hotel_1
3022,5053,13687,10,0,hotel_1
3023,5054,13687,14,0,hotel_1
3024,5061,13700,0,1,hotel_1
3025,5062,13701,0,1,hotel_1
3026,5063,13703,0,1,hotel_1
3027,5064,13705,0,1,hotel_1
3028,5065,13706,0,1,hotel_1
3029,5066,13710,2,0,hotel_1
3030,5067,13711,0,1,hotel_1
3031,5068,13711,2,1,hotel_1
3032,5069,13712,2,0,hotel_1
3033,5070,13713,2,1,hotel_1
3034,5071,13713,0,1,hotel_1
3035,5072,13714,2,1,hotel_1
3036,5073,13715,13,0,hotel_1
3037,5074,13717,15,0,hotel_1
3038,5075,13717,12,0,hotel_1
3039,5076,13722,9,0,hotel_1
3040,5077,13722,4,0,hotel_1
3041,5078,13723,9,0,hotel_1
3042,5079,13723,4,0,hotel_1
3043,5080,13724,9,0,hotel_1
3044,5081,13724,4,0,hotel_1
3045,5082,13730,16,0,hotel_1
3046,5083,13733,0,1,hotel_1
3047,5084,13733,8,0,hotel_1
3048,5085,13734,0,1,hotel_1
3049,5086,13735,0,1,hotel_1
3050,5087,13736,0,1,hotel_1
3051,5088,13738,0,1,hotel_1
3052,5089,13740,2,1,hotel_1
3053,5090,13741,8,0,hotel_1
3054,5091,13741,13,0,hotel_1
3055,5092,13742,2,1,hotel_1
3056,5093,13743,8,0,hotel_1
3057,5094,13743,13,0,hotel_1
3058,5095,13744,8,0,hotel_1
3059,5096,13744,13,0,hotel_1
3060,5097,13745,8,0,hotel_1
3061,5098,13745,13,0,hotel_1
3062,5099,13747,2,1,hotel_1
3063,5100,13748,2,1,hotel_1
3064,5101,13754,14,0,hotel_1
3065,5102,13754,8,0,hotel_1
3066,5103,13755,14,0,hotel_1
3067,5104,13755,8,0,hotel_1
3068,5105,13756,14,0,hotel_1
3069,5106,13756,8,0,hotel_1
3070,5107,13757,14,0,hotel_1
3071,5108,13757,8,0,hotel_1
3072,5109,13762,12,0,hotel_1
3073,5110,13762,15,0,hotel_1
3074,5111,13769,7,0,hotel_1
3075,5112,13769,4,0,hotel_1
3076,5113,13771,7,0,hotel_1
3077,5114,13771,9,0,hotel_1
3078,5115,13773,5,0,hotel_1
3079,5116,13773,5,0,hotel_1
3080,5117,13773,9,0,hotel_1
3081,5118,13774,3,0,hotel_1
3082,5119,13775,3,0,hotel_1
3083,5120,13778,5,0,hotel_1
3084,5121,13778,5,0,hotel_1
3085,5122,13778,9,0,hotel_1
3086,5123,13779,5,0,hotel_1
3087,5124,13779,5,0,hotel_1
3088,5125,13779,9,0,hotel_1
3089,5126,13780,5,0,hotel_1
3090,5127,13780,5,0,hotel_1
3091,5128,13780,9,0,hotel_1
3092,5132,13791,2,0,hotel_1
3093,5133,13793,12,0,hotel_1
3094,5134,13793,11,0,hotel_1
3095,5135,13793,10,0,hotel_1
3096,5136,13810,13,0,hotel_1
3097,5139,13824,6,0,hotel_1
3098,5140,13827,6,0,hotel_1
3099,5141,13830,9,0,hotel_1
3100,5142,13830,11,0,hotel_1
3101,5147,13835,6,0,hotel_1
3102,5148,13835,1,1,hotel_1
3103,5149,13840,1,0,hotel_1
3104,5150,13840,10,0,hotel_1
3105,5151,13840,11,0,hotel_1
3106,5152,13842,2,0,hotel_1
3107,5153,13842,12,0,hotel_1
3108,5154,13842,11,0,hotel_1
3109,5155,13843,2,0,hotel_1
3110,5156,13843,11,0,hotel_1
3111,5157,13843,11,0,hotel_1
3112,5160,13864,5,0,hotel_1
3113,5161,13865,7,0,hotel_1
3114,5162,13868,17,0,hotel_1
3115,5163,13868,9,0,hotel_1
3116,5164,13868,14,0,hotel_1
3117,5165,13872,1,0,hotel_1
3118,5166,13873,7,0,hotel_1
3119,5167,13874,17,0,hotel_1
3120,5168,13874,9,0,hotel_1
3121,5169,13880,8,0,hotel_1
3122,5170,13880,10,0,hotel_1
3123,5171,13881,8,0,hotel_1
3124,5172,13881,10,0,hotel_1
3125,5173,13884,6,0,hotel_1
3126,5174,13888,8,0,hotel_1
3127,5175,13888,17,0,hotel_1
3128,5176,13890,8,0,hotel_1
3129,5177,13890,17,0,hotel_1
3130,5178,13912,8,0,hotel_1
3131,5179,13912,3,0,hotel_1
3132,5180,13917,8,0,hotel_1
3133,5181,13918,8,0,hotel_1
3134,5182,13919,3,0,hotel_1
3135,5183,13928,9,0,hotel_1
3136,5184,13929,16,0,hotel_1
3137,5185,13930,9,0,hotel_1
3138,5186,13932,4,0,hotel_1
3139,5187,13932,7,0,hotel_1
3140,5188,13936,8,0,hotel_1
3141,5189,13936,11,0,hotel_1
3142,5190,13942,13,0,hotel_1
3143,5191,13942,8,0,hotel_1
3144,5192,13943,13,0,hotel_1
3145,5193,13943,8,0,hotel_1
3146,5194,13945,14,0,hotel_1
3147,5195,13945,8,0,hotel_1
3148,5196,13953,14,0,hotel_1
3149,5197,13953,8,0,hotel_1
3150,5198,13955,6,0,hotel_1
3151,5199,13955,8,0,hotel_1
3152,5200,13957,0,0,hotel_1
3153,5201,13958,17,0,hotel_1
3154,5202,13965,5,0,hotel_1
3155,5203,13968,1,1,hotel_1
3156,5204,13968,3,0,hotel_1
3157,5205,13982,11,0,hotel_1
3158,5206,13986,8,0,hotel_1
3159,5207,13986,10,0,hotel_1
3160,5208,13987,8,0,hotel_1
3161,5209,13987,10,0,hotel_1
3162,5210,13998,8,0,hotel_1
3163,5211,13998,10,0,hotel_1
3164,5212,14000,8,0,hotel_1
3165,5213,14000,10,0,hotel_1
3166,5214,14002,5,0,hotel_1
3167,5215,14002,9,0,hotel_1
3168,5216,14007,9,0,hotel_1
3169,5217,14007,5,0,hotel_1
3170,5218,14010,10,0,hotel_1
3171,5219,14023,1,1,hotel_1
3172,5220,14026,10,0,hotel_1
3173,5221,14026,15,0,hotel_1
3174,5222,14027,10,0,hotel_1
3175,5223,14027,15,0,hotel_1
3176,5224,14030,10,0,hotel_1
3177,5225,14030,15,0,hotel_1
3178,5226,14031,10,0,hotel_1
3179,5227,14031,15,0,hotel_1
3180,5228,14032,10,0,hotel_1
3181,5229,14032,15,0,hotel_1
3182,5230,14033,10,0,hotel_1
3183,5231,14033,15,0,hotel_1
3184,5232,14034,3,0,hotel_1
3185,5233,14034,0,0,hotel_1
3186,5234,14037,3,0,hotel_1
3187,5235,14037,0,0,hotel_1
3188,5236,14038,3,0,hotel_1
3189,5237,14038,0,0,hotel_1
3190,5238,14039,3,0,hotel_1
3191,5239,14039,0,0,hotel_1
3192,5240,14041,14,0,hotel_1
3193,5241,14042,14,0,hotel_1
3194,5242,14044,5,0,hotel_1
3195,5243,14045,2,0,hotel_1
3196,5244,14045,10,0,hotel_1
3197,5245,14046,6,0,hotel_1
3198,5246,14047,9,0,hotel_1
3199,5247,14047,8,0,hotel_1
3200,5248,14047,8,0,hotel_1
3201,5250,14052,17,0,hotel_1
3202,5251,14052,17,0,hotel_1
3203,5252,14055,9,0,hotel_1
3204,5253,14055,8,0,hotel_1
3205,5254,14055,8,0,hotel_1
3206,5255,14059,3,0,hotel_1
3207,5256,14059,7,0,hotel_1
3208,5257,14059,10,0,hotel_1
3209,5258,14061,0,1,hotel_1
3210,5259,14062,2,1,hotel_1
3211,5260,14063,0,1,hotel_1
3212,5261,14064,0,1,hotel_1
3213,5262,14067,0,1,hotel_1
3214,5263,14068,2,1,hotel_1
3215,5264,14071,11,0,hotel_1
3216,5265,14071,13,0,hotel_1
3217,5266,14074,9,0,hotel_1
3218,5267,14074,9,0,hotel_1
3219,5268,14075,9,0,hotel_1
3220,5269,14075,9,0,hotel_1
3221,5270,14076,9,0,hotel_1
3222,5271,14076,9,0,hotel_1
3223,5272,14077,9,0,hotel_1
3224,5273,14077,9,0,hotel_1
3225,5274,14078,7,0,hotel_1
3226,5275,14079,12,0,hotel_1
3227,5276,14081,9,0,hotel_1
3228,5277,14081,9,0,hotel_1
3229,5278,14082,9,0,hotel_1
3230,5279,14082,9,0,hotel_1
3231,5280,14083,9,0,hotel_1
3232,5281,14083,9,0,hotel_1
3233,5282,14084,0,0,hotel_1
3234,5283,14084,6,0,hotel_1
3235,5284,14084,3,0,hotel_1
3236,5285,14085,0,0,hotel_1
3237,5286,14085,6,0,hotel_1
3238,5287,14085,3,0,hotel_1
3239,5288,14086,0,0,hotel_1
3240,5289,14086,6,0,hotel_1
3241,5290,14087,0,0,hotel_1
3242,5291,14087,6,0,hotel_1
3243,5292,14088,7,0,hotel_1
3244,5293,14089,0,0,hotel_1
3245,5294,14089,6,0,hotel_1
3246,5295,14091,7,0,hotel_1
3247,5296,14092,12,0,hotel_1
3248,5297,14094,7,0,hotel_1
3249,5298,14095,12,0,hotel_1
3250,5299,14096,3,0,hotel_1
3251,5300,14097,4,0,hotel_1
3252,5301,14098,3,0,hotel_1
3253,5302,14099,8,0,hotel_1
3254,5303,14099,8,0,hotel_1
3255,5304,14340,17,0,hotel_1
3256,5305,14342,9,0,hotel_1
3257,5306,14342,14,0,hotel_1
3258,5307,14344,9,0,hotel_1
