,id,search_log_room_id,age,baby_bed,hotel_id
2363,3869,9765,15,0,hotel_2
2364,3870,9768,8,0,hotel_2
2365,3871,9769,15,0,hotel_2
2366,3872,9770,13,0,hotel_2
2367,3873,9770,12,0,hotel_2
2368,3874,9770,10,0,hotel_2
2369,3875,9771,7,0,hotel_2
2370,3876,9771,8,0,hotel_2
2371,3877,9774,9,0,hotel_2
2372,3878,9775,9,0,hotel_2
2373,3879,9779,8,0,hotel_2
2374,3880,9781,8,0,hotel_2
2375,3881,9783,8,0,hotel_2
2376,3882,9785,8,0,hotel_2
2377,3883,9787,6,0,hotel_2
2378,3884,9787,11,0,hotel_2
2379,3885,9788,6,0,hotel_2
2380,3886,9788,11,0,hotel_2
2381,3887,9790,2,0,hotel_2
2382,3888,9790,4,0,hotel_2
2383,3889,9792,7,0,hotel_2
2384,3890,9794,6,0,hotel_2
2385,3891,9796,12,0,hotel_2
2386,3892,9796,15,0,hotel_2
2387,3893,9799,13,0,hotel_2
2388,3895,9817,2,0,hotel_2
2389,3896,9817,5,0,hotel_2
2390,3897,9817,7,0,hotel_2
2391,3898,9820,10,0,hotel_2
2392,3899,9837,0,1,hotel_2
2393,3900,9843,6,0,hotel_2
2394,3901,9843,0,0,hotel_2
2395,3902,9844,12,0,hotel_2
2396,3903,9846,12,0,hotel_2
2397,3904,9846,17,0,hotel_2
2398,3905,9849,12,0,hotel_2
2399,3906,9852,12,0,hotel_2
2400,3907,9856,12,0,hotel_2
2401,3908,9857,7,0,hotel_2
2402,3909,9858,4,0,hotel_2
2403,3910,9865,4,0,hotel_2
2404,3911,9867,12,0,hotel_2
2405,3912,9868,4,0,hotel_2
2406,3913,9870,12,0,hotel_2
2407,3914,9871,12,0,hotel_2
2408,3915,9873,5,0,hotel_2
2409,3916,9873,9,0,hotel_2
2410,3917,9874,4,0,hotel_2
2411,3918,9875,5,0,hotel_2
2412,3919,9875,9,0,hotel_2
2413,3920,9876,4,0,hotel_2
2414,3921,9876,8,0,hotel_2
2415,3922,9877,4,0,hotel_2
2416,3923,9877,8,0,hotel_2
2417,3924,9878,4,0,hotel_2
2418,3925,9879,12,0,hotel_2
2419,3926,9883,11,0,hotel_2
2420,3927,9884,2,0,hotel_2
2421,3928,9885,11,0,hotel_2
2422,3929,9885,13,0,hotel_2
2423,3930,9886,11,0,hotel_2
2424,3931,9886,13,0,hotel_2
2425,3932,9889,15,0,hotel_2
2426,3933,9890,15,0,hotel_2
2427,3934,9891,15,0,hotel_2
2428,3935,9895,11,0,hotel_2
2429,3936,9895,7,0,hotel_2
2430,3937,9896,9,0,hotel_2
2431,3938,9897,4,0,hotel_2
2432,3939,9900,10,0,hotel_2
2433,3940,9903,13,0,hotel_2
2434,3941,9905,13,0,hotel_2
2435,3942,9906,13,0,hotel_2
2436,3943,9906,9,0,hotel_2
2437,3944,9907,13,0,hotel_2
2438,3945,9918,0,0,hotel_2
2439,3946,9919,7,0,hotel_2
2440,3947,9920,7,0,hotel_2
2441,3948,9921,15,0,hotel_2
2442,3949,9921,17,0,hotel_2
2443,3950,9924,15,0,hotel_2
2444,3951,9924,17,0,hotel_2
2445,3952,9925,16,0,hotel_2
2446,3953,9926,17,0,hotel_2
2447,3955,9931,10,0,hotel_2
2448,3956,9932,10,0,hotel_2
2449,3957,9933,8,0,hotel_2
2450,3958,9933,13,0,hotel_2
2451,3959,9934,10,0,hotel_2
2452,3960,9935,10,0,hotel_2
2453,3961,9937,13,0,hotel_2
2454,3962,9937,16,0,hotel_2
2455,3963,9940,8,0,hotel_2
2456,3964,9944,10,0,hotel_2
2457,3965,9944,4,0,hotel_2
2458,3966,9945,6,0,hotel_2
2459,3967,9946,6,0,hotel_2
2460,3968,9954,4,0,hotel_2
2461,3969,9955,6,0,hotel_2
2462,3970,9956,4,0,hotel_2
2463,3971,9959,13,0,hotel_2
2464,3972,9976,4,0,hotel_2
2465,3973,9977,9,0,hotel_2
2466,3974,9977,11,0,hotel_2
2467,3978,9981,4,0,hotel_2
2468,3982,9985,1,1,hotel_2
2469,3983,9986,4,0,hotel_2
2470,3984,9987,1,1,hotel_2
2471,3995,10120,11,0,hotel_2
2472,3996,10121,11,0,hotel_2
2473,3997,10122,11,0,hotel_2
2474,4004,10134,1,0,hotel_2
2475,4005,10134,5,0,hotel_2
2476,4006,10135,1,0,hotel_2
2477,4007,10135,5,0,hotel_2
2478,4008,10136,5,0,hotel_2
2479,4009,10138,10,0,hotel_2
2480,4010,10138,13,0,hotel_2
2481,4011,10139,5,0,hotel_2
2482,4012,10140,5,0,hotel_2
2483,4013,10141,5,0,hotel_2
2484,4014,10142,5,0,hotel_2
2485,4015,10144,5,0,hotel_2
2486,4016,10145,5,0,hotel_2
2487,4017,10146,5,0,hotel_2
2488,4018,10148,5,0,hotel_2
2489,4019,10148,1,0,hotel_2
2490,4020,10149,5,0,hotel_2
2491,4021,10177,5,0,hotel_2
2492,4022,10177,12,0,hotel_2
2493,4023,10204,3,0,hotel_2
2494,4024,10204,6,0,hotel_2
2495,4025,10205,3,0,hotel_2
2496,4026,10205,6,0,hotel_2
2497,4027,10207,12,0,hotel_2
2498,4029,10215,11,0,hotel_2
2499,4030,10216,17,0,hotel_2
2500,4031,10217,17,0,hotel_2
2501,4032,10223,6,0,hotel_2
2502,4033,10223,7,0,hotel_2
2503,4034,10225,6,0,hotel_2
2504,4035,10225,12,0,hotel_2
2505,4036,10226,6,0,hotel_2
2506,4037,10226,12,0,hotel_2
2507,4038,10227,5,0,hotel_2
2508,4039,10227,12,0,hotel_2
2509,4040,10228,5,0,hotel_2
2510,4041,10233,17,0,hotel_2
2511,4042,10233,15,0,hotel_2
2512,4043,10234,2,0,hotel_2
2513,4044,10234,4,0,hotel_2
2514,4045,10237,17,0,hotel_2
2515,4046,10238,17,0,hotel_2
2516,4047,10239,17,0,hotel_2
2517,4048,10245,10,0,hotel_2
2518,4049,10246,10,0,hotel_2
2519,4050,10247,10,0,hotel_2
2520,4051,10253,6,0,hotel_2
2521,4052,10253,11,0,hotel_2
2522,4053,10254,6,0,hotel_2
2523,4054,10255,11,0,hotel_2
2524,4055,10258,1,0,hotel_2
2525,4056,10258,3,0,hotel_2
2526,4057,10258,4,0,hotel_2
2527,4058,10258,6,0,hotel_2
2528,4059,10260,12,0,hotel_2
2529,4060,10260,9,0,hotel_2
2530,4061,10261,6,0,hotel_2
2531,4062,10261,12,0,hotel_2
2532,4063,10263,6,0,hotel_2
2533,4064,10263,12,0,hotel_2
2534,4065,10267,3,0,hotel_2
2535,4066,10267,14,0,hotel_2
2536,4067,10267,17,0,hotel_2
2537,4068,10268,3,0,hotel_2
2538,4069,10268,14,0,hotel_2
2539,4070,10268,17,0,hotel_2
2540,4071,10272,9,0,hotel_2
2541,4072,10272,13,0,hotel_2
2542,4073,10273,4,0,hotel_2
2543,4074,10273,2,0,hotel_2
2544,4075,10277,15,0,hotel_2
2545,4076,10279,5,0,hotel_2
2546,4077,10279,9,0,hotel_2
2547,4078,10280,5,0,hotel_2
2548,4079,10280,9,0,hotel_2
2549,4080,10285,11,0,hotel_2
2550,4081,10286,16,0,hotel_2
2551,4082,10286,13,0,hotel_2
2552,4083,10287,13,0,hotel_2
2553,4084,10288,16,0,hotel_2
2554,4085,10289,13,0,hotel_2
2555,4086,10293,16,0,hotel_2
2556,4087,10293,13,0,hotel_2
2557,4088,10297,16,0,hotel_2
2558,4089,10297,12,0,hotel_2
2559,4090,10298,11,0,hotel_2
2560,4091,10299,6,0,hotel_2
2561,4092,10301,8,0,hotel_2
2562,4093,10301,13,0,hotel_2
2563,4094,10302,8,0,hotel_2
2564,4095,10303,13,0,hotel_2
2565,4096,10306,5,0,hotel_2
2566,4097,10306,0,0,hotel_2
2567,4098,10308,5,0,hotel_2
2568,4099,10308,0,0,hotel_2
2569,4100,10309,10,0,hotel_2
2570,4101,10309,14,0,hotel_2
2571,4102,10309,14,0,hotel_2
2572,4103,10310,10,0,hotel_2
2573,4104,10310,14,0,hotel_2
2574,4105,10312,14,0,hotel_2
2575,4106,10312,12,0,hotel_2
2576,4107,10313,14,0,hotel_2
2577,4108,10313,12,0,hotel_2
2578,4109,10316,5,0,hotel_2
2579,4110,10316,12,0,hotel_2
2580,4111,10317,5,0,hotel_2
2581,4112,10317,12,0,hotel_2
2582,4113,10318,5,0,hotel_2
2583,4114,10318,12,0,hotel_2
2584,4115,10319,5,0,hotel_2
2585,4116,10319,12,0,hotel_2
2586,4117,10320,5,0,hotel_2
2587,4118,10320,12,0,hotel_2
2588,4119,10322,5,0,hotel_2
2589,4120,10322,12,0,hotel_2
2590,4121,10323,5,0,hotel_2
2591,4122,10323,12,0,hotel_2
2592,4123,10324,5,0,hotel_2
2593,4124,10324,12,0,hotel_2
2594,4125,10325,12,0,hotel_2
2595,4126,10325,14,0,hotel_2
2596,4127,10330,5,0,hotel_2
2597,4128,10330,12,0,hotel_2
2598,4129,10331,15,0,hotel_2
2599,4130,10332,7,0,hotel_2
2600,4131,10333,7,0,hotel_2
2601,4132,10333,4,0,hotel_2
2602,4133,10333,5,0,hotel_2
2603,4135,10335,4,0,hotel_2
2604,4136,10336,4,0,hotel_2
2605,4137,10337,4,0,hotel_2
2606,4138,10339,4,0,hotel_2
2607,4139,10340,17,0,hotel_2
2608,4140,10341,4,0,hotel_2
2609,4141,10345,12,0,hotel_2
2610,4142,10345,9,0,hotel_2
2611,4143,10346,12,0,hotel_2
2612,4144,10347,9,0,hotel_2
2613,4145,10350,6,0,hotel_2
2614,4146,10351,6,0,hotel_2
2615,4147,10366,5,0,hotel_2
2616,4148,10366,12,0,hotel_2
2617,4149,10368,2,0,hotel_2
2618,4150,10369,8,0,hotel_2
2619,4151,10369,2,0,hotel_2
2620,4152,10370,3,0,hotel_2
2621,4153,10372,10,0,hotel_2
2622,4154,10372,3,0,hotel_2
2623,4155,10373,10,0,hotel_2
2624,4156,10375,10,0,hotel_2
2625,4157,10379,5,0,hotel_2
2626,4158,10380,5,0,hotel_2
2627,4159,10383,5,0,hotel_2
2628,4160,10384,5,0,hotel_2
2629,4161,10389,5,0,hotel_2
2630,4162,10389,12,0,hotel_2
2631,4163,10390,5,0,hotel_2
2632,4164,10390,10,0,hotel_2
2633,4165,10392,5,0,hotel_2
2634,4166,10392,12,0,hotel_2
2635,4167,10393,5,0,hotel_2
2636,4168,10393,12,0,hotel_2
2637,4169,10395,13,0,hotel_2
2638,4170,10396,13,0,hotel_2
2639,4171,10399,12,0,hotel_2
2640,4172,10400,12,0,hotel_2
2641,4173,10401,12,0,hotel_2
2642,4176,10407,1,1,hotel_2
2643,4177,10409,7,0,hotel_2
2644,4178,10410,0,1,hotel_2
2645,4179,10413,1,1,hotel_2
2646,4180,10414,8,0,hotel_2
2647,4181,10417,6,0,hotel_2
2648,4182,10426,6,0,hotel_2
2649,4183,10428,9,0,hotel_2
2650,4184,10429,7,0,hotel_2
2651,4185,10430,7,0,hotel_2
2652,4186,10431,7,0,hotel_2
2653,4187,10432,0,0,hotel_2
2654,4188,10433,5,0,hotel_2
2655,4189,10436,17,0,hotel_2
2656,4190,10436,15,0,hotel_2
2657,4191,10443,9,0,hotel_2
2658,4192,10444,4,0,hotel_2
2659,4193,10445,4,0,hotel_2
2660,4194,10454,5,0,hotel_2
2661,4195,10454,0,1,hotel_2
2662,4196,10464,5,0,hotel_2
2663,4197,10464,0,1,hotel_2
2664,4198,10466,5,0,hotel_2
2665,4199,10466,5,0,hotel_2
2666,4200,10470,4,0,hotel_2
2667,4201,10471,3,0,hotel_2
2668,4202,10471,5,0,hotel_2
2669,4203,10472,9,0,hotel_2
2670,4204,10474,11,0,hotel_2
2671,4205,10474,4,0,hotel_2
2672,4206,10475,11,0,hotel_2
2673,4207,10475,4,0,hotel_2
2674,4208,10477,9,0,hotel_2
2675,4209,10480,17,0,hotel_2
2676,4210,10480,15,0,hotel_2
2677,4211,10481,1,0,hotel_2
2678,4212,10481,6,0,hotel_2
2679,4213,10481,13,0,hotel_2
2680,4214,10482,1,0,hotel_2
2681,4215,10482,6,0,hotel_2
2682,4216,10482,13,0,hotel_2
2683,4217,10484,4,0,hotel_2
2684,4218,10493,13,0,hotel_2
2685,4219,10493,9,0,hotel_2
2686,4220,10494,13,0,hotel_2
2687,4221,10494,9,0,hotel_2
2688,4222,10495,13,0,hotel_2
2689,4223,10495,9,0,hotel_2
2690,4224,10498,3,0,hotel_2
2691,4225,10505,7,0,hotel_2
2692,4226,10505,7,0,hotel_2
2693,4227,10505,6,0,hotel_2
2694,4228,10505,1,1,hotel_2
2695,4229,10510,4,0,hotel_2
2696,4230,10513,4,0,hotel_2
2697,4231,10514,12,0,hotel_2
2698,4232,10514,16,0,hotel_2
2699,4233,10515,12,0,hotel_2
2700,4234,10516,16,0,hotel_2
2701,4235,10517,5,0,hotel_2
2702,4236,10518,8,0,hotel_2
2703,4237,10520,8,0,hotel_2
2704,4238,10521,8,0,hotel_2
2705,4239,10523,8,0,hotel_2
2706,4240,10524,8,0,hotel_2
2707,4241,10526,8,0,hotel_2
2708,4242,10528,5,0,hotel_2
2709,4243,10528,5,0,hotel_2
2710,4244,10530,4,0,hotel_2
2711,4245,10531,0,0,hotel_2
2712,4246,10532,10,0,hotel_2
2713,4247,10533,1,0,hotel_2
2714,4248,10534,2,0,hotel_2
2715,4249,10535,0,0,hotel_2
2716,4250,10539,16,0,hotel_2
2717,4251,10541,12,0,hotel_2
2718,4252,10543,4,0,hotel_2
2719,4253,10549,4,0,hotel_2
2720,4254,10554,14,0,hotel_2
2721,4255,10554,16,0,hotel_2
2722,4256,10573,12,0,hotel_2
2723,4257,10574,12,0,hotel_2
2724,4258,10575,12,0,hotel_2
2725,4259,10577,14,0,hotel_2
2726,4260,10577,12,0,hotel_2
2727,4261,10577,9,0,hotel_2
2728,4262,10580,11,0,hotel_2
2729,4263,10581,11,0,hotel_2
2730,4264,10584,5,0,hotel_2
2731,4265,10584,12,0,hotel_2
2732,4266,10585,4,0,hotel_2
2733,4267,10585,1,0,hotel_2
2734,4268,10586,13,0,hotel_2
2735,4269,10587,16,0,hotel_2
2736,4270,10588,4,0,hotel_2
2737,4271,10588,6,0,hotel_2
2738,4272,10592,4,0,hotel_2
2739,4273,10592,1,0,hotel_2
2740,4274,10594,2,0,hotel_2
2741,4275,10594,4,0,hotel_2
2742,4276,10596,7,0,hotel_2
2743,4277,10596,3,0,hotel_2
2744,4278,10597,7,0,hotel_2
2745,4279,10597,3,0,hotel_2
2746,4280,10599,7,0,hotel_2
2747,4281,10599,3,0,hotel_2
2748,4284,10603,7,0,hotel_2
2749,4285,10603,3,0,hotel_2
2750,4286,10604,7,0,hotel_2
2751,4287,10605,7,0,hotel_2
2752,4288,10605,3,0,hotel_2
2753,4289,10606,7,0,hotel_2
2754,4290,10606,3,0,hotel_2
2755,4291,10607,1,0,hotel_2
2756,4292,10610,4,0,hotel_2
2757,4293,10610,1,0,hotel_2
2758,4294,10621,4,0,hotel_2
2759,4295,10621,13,0,hotel_2
2760,4296,10622,4,0,hotel_2
2761,4297,10623,13,0,hotel_2
2762,4298,10624,4,0,hotel_2
2763,4299,10624,13,0,hotel_2
2764,4300,10625,4,0,hotel_2
2765,4301,10625,13,0,hotel_2
2766,4302,10626,4,0,hotel_2
2767,4303,10626,13,0,hotel_2
2768,4304,10627,10,0,hotel_2
2769,4305,10627,14,0,hotel_2
2770,4306,10628,4,0,hotel_2
2771,4307,10628,13,0,hotel_2
2772,4308,10629,4,0,hotel_2
2773,4309,10629,13,0,hotel_2
2774,4310,10630,4,0,hotel_2
2775,4311,10630,13,0,hotel_2
2776,4312,10631,4,0,hotel_2
2777,4313,10631,13,0,hotel_2
2778,4314,10632,7,0,hotel_2
2779,4315,10632,10,0,hotel_2
2780,4316,10632,12,0,hotel_2
2781,4317,10632,14,0,hotel_2
2782,4318,10633,7,0,hotel_2
2783,4319,10633,10,0,hotel_2
2784,4320,10633,12,0,hotel_2
2785,4321,10633,14,0,hotel_2
2786,4322,10634,7,0,hotel_2
2787,4323,10634,10,0,hotel_2
2788,4324,10634,12,0,hotel_2
2789,4325,10634,14,0,hotel_2
2790,4326,10635,7,0,hotel_2
2791,4327,10635,10,0,hotel_2
2792,4328,10636,12,0,hotel_2
2793,4329,10636,14,0,hotel_2
2794,4330,10637,7,0,hotel_2
2795,4331,10637,10,0,hotel_2
2796,4332,10638,12,0,hotel_2
2797,4333,10638,14,0,hotel_2
2798,4334,10639,4,0,hotel_2
2799,4335,10639,12,0,hotel_2
2800,4336,10640,4,0,hotel_2
2801,4337,10640,13,0,hotel_2
2802,4338,10641,4,0,hotel_2
2803,4339,10641,12,0,hotel_2
2804,4340,10642,4,0,hotel_2
2805,4341,10642,13,0,hotel_2
2806,4342,10643,4,0,hotel_2
2807,4343,10644,13,0,hotel_2
2808,4344,10647,4,0,hotel_2
2809,4345,10647,13,0,hotel_2
2810,4346,10648,4,0,hotel_2
2811,4347,10648,13,0,hotel_2
2812,4348,10649,4,0,hotel_2
2813,4349,10649,13,0,hotel_2
2814,4350,10650,4,0,hotel_2
2815,4351,10650,13,0,hotel_2
2816,4352,10651,4,0,hotel_2
2817,4353,10651,13,0,hotel_2
2818,4354,10652,4,0,hotel_2
2819,4355,10652,13,0,hotel_2
2820,4356,10653,4,0,hotel_2
2821,4357,10653,13,0,hotel_2
2822,4358,10654,4,0,hotel_2
2823,4359,10654,13,0,hotel_2
2824,4360,10655,4,0,hotel_2
2825,4361,10655,13,0,hotel_2
2826,4362,10656,4,0,hotel_2
2827,4363,10656,13,0,hotel_2
2828,4364,10657,4,0,hotel_2
2829,4365,10657,13,0,hotel_2
2830,4366,10658,4,0,hotel_2
2831,4367,10659,13,0,hotel_2
2832,4368,10661,4,0,hotel_2
2833,4369,10662,13,0,hotel_2
2834,4370,10663,4,0,hotel_2
2835,4371,10664,13,0,hotel_2
2836,4372,10665,4,0,hotel_2
2837,4373,10665,12,0,hotel_2
2838,4374,10666,6,0,hotel_2
2839,4375,10667,4,0,hotel_2
2840,4376,10667,12,0,hotel_2
2841,4377,10668,4,0,hotel_2
2842,4378,10668,12,0,hotel_2
2843,4379,10670,10,0,hotel_2
2844,4380,10670,15,0,hotel_2
2845,4381,10670,17,0,hotel_2
2846,4382,10671,1,1,hotel_2
2847,4383,10675,7,0,hotel_2
2848,4384,10677,7,0,hotel_2
2849,4385,10679,3,0,hotel_2
2850,4386,10679,5,0,hotel_2
2851,4387,10680,10,0,hotel_2
2852,4388,10689,0,0,hotel_2
2853,4389,10689,2,0,hotel_2
2854,4390,10694,9,0,hotel_2
2855,4391,10694,12,0,hotel_2
2856,4392,10694,13,0,hotel_2
2857,4393,10696,9,0,hotel_2
2858,4394,10696,12,0,hotel_2
2859,4395,10697,13,0,hotel_2
2860,4402,10793,12,0,hotel_2
2861,4403,10800,10,0,hotel_2
2862,4404,10824,10,0,hotel_2
2863,4405,10825,7,0,hotel_2
2864,4406,10825,9,0,hotel_2
2865,4407,10826,10,0,hotel_2
2866,4408,10827,14,0,hotel_2
2867,4409,10829,14,0,hotel_2
2868,4410,10831,14,0,hotel_2
2869,4411,10834,8,0,hotel_2
2870,4412,10834,4,0,hotel_2
2871,4413,10844,5,0,hotel_2
2872,4414,10844,7,0,hotel_2
2873,4415,10966,12,0,hotel_2
2874,4416,10967,9,0,hotel_2
2875,4417,11026,1,1,hotel_2
2876,4418,11028,17,0,hotel_2
2877,4419,11029,17,0,hotel_2
2878,4420,11030,17,0,hotel_2
2879,4421,11031,17,0,hotel_2
2880,4422,11032,17,0,hotel_2
2881,4423,11035,13,0,hotel_2
2882,4424,11037,5,0,hotel_2
2883,4425,11038,5,0,hotel_2
2884,4426,11046,11,0,hotel_2
2885,4427,11047,11,0,hotel_2
2886,4428,11048,11,0,hotel_2
2887,4429,11049,11,0,hotel_2
2888,4430,11050,11,0,hotel_2
2889,4431,11051,11,0,hotel_2
2890,4432,11052,11,0,hotel_2
2891,4433,11055,11,0,hotel_2
2892,4434,11056,11,0,hotel_2
2893,4435,11057,11,0,hotel_2
2894,4436,11061,2,0,hotel_2
2895,4437,11061,7,0,hotel_2
2896,4438,11061,13,0,hotel_2
2897,4439,11062,2,1,hotel_2
2898,4440,11063,4,0,hotel_2
2899,4441,11064,4,0,hotel_2
2900,4442,11065,5,0,hotel_2
2901,4443,11066,8,0,hotel_2
2902,4444,11066,12,0,hotel_2
2903,4445,11067,14,0,hotel_2
2904,4446,11067,13,0,hotel_2
2905,4447,11067,11,0,hotel_2
2906,4448,11068,14,0,hotel_2
2907,4449,11068,13,0,hotel_2
2908,4450,11068,11,0,hotel_2
2909,4451,11071,5,0,hotel_2
2910,4452,11073,3,0,hotel_2
2911,4453,11076,12,0,hotel_2
2912,4454,11077,3,0,hotel_2
2913,4455,11078,3,0,hotel_2
2914,4456,11078,5,0,hotel_2
2915,4457,11079,5,0,hotel_2
2916,4458,11081,5,0,hotel_2
2917,4459,11081,0,0,hotel_2
2918,4460,11083,5,0,hotel_2
2919,4461,11083,0,0,hotel_2
2920,4462,11085,5,0,hotel_2
2921,4463,11085,0,0,hotel_2
2922,4464,11090,1,1,hotel_2
2923,4465,11091,11,0,hotel_2
2924,4466,11094,6,0,hotel_2
2925,4467,11096,4,0,hotel_2
2926,4468,11096,13,0,hotel_2
2927,4469,11097,4,0,hotel_2
2928,4470,11097,13,0,hotel_2
2929,4471,11099,4,0,hotel_2
2930,4472,11100,13,0,hotel_2
2931,4473,11104,4,0,hotel_2
2932,4474,11105,13,0,hotel_2
2933,4475,11106,4,0,hotel_2
2934,4476,11107,13,0,hotel_2
2935,4477,11112,4,0,hotel_2
2936,4478,11112,13,0,hotel_2
2937,4479,11113,14,0,hotel_2
2938,4480,11118,13,0,hotel_2
2939,4481,11118,7,0,hotel_2
2940,4482,11119,8,0,hotel_2
2941,4483,11119,10,0,hotel_2
2942,4484,11119,12,0,hotel_2
2943,4485,11120,8,0,hotel_2
2944,4486,11120,10,0,hotel_2
2945,4487,11120,12,0,hotel_2
2946,4488,11122,8,0,hotel_2
2947,4489,11122,10,0,hotel_2
2948,4490,11122,12,0,hotel_2
2949,4495,11142,11,0,hotel_2
2950,4496,11142,15,0,hotel_2
2951,4497,11145,2,0,hotel_2
2952,4498,11145,4,0,hotel_2
2953,4499,11151,5,0,hotel_2
2954,4500,11151,5,0,hotel_2
2955,4501,11151,12,0,hotel_2
2956,4502,11159,1,1,hotel_2
2957,4503,11162,1,1,hotel_2
2958,4504,11183,5,0,hotel_2
2959,4505,11183,12,0,hotel_2
2960,4506,11185,7,0,hotel_2
2961,4507,11189,5,0,hotel_2
2962,4508,11189,7,0,hotel_2
2963,4509,11190,5,0,hotel_2
2964,4510,11190,7,0,hotel_2
2965,4511,11194,8,0,hotel_2
2966,4512,11194,10,0,hotel_2
2967,4513,11194,12,0,hotel_2
2968,4514,11195,8,0,hotel_2
2969,4515,11196,10,0,hotel_2
2970,4516,11196,12,0,hotel_2
2971,4517,11198,8,0,hotel_2
2972,4518,11198,10,0,hotel_2
2973,4519,11198,12,0,hotel_2
2974,4520,11199,7,0,hotel_2
2975,4521,11201,0,1,hotel_2
2976,4522,11201,3,0,hotel_2
2977,4523,11201,5,0,hotel_2
2978,4524,11206,8,0,hotel_2
2979,4525,11206,10,0,hotel_2
2980,4526,11206,12,0,hotel_2
2981,4527,11208,10,0,hotel_2
2982,4528,11210,8,0,hotel_2
2983,4529,11210,10,0,hotel_2
2984,4530,11210,12,0,hotel_2
2985,4531,11211,8,0,hotel_2
2986,4532,11211,10,0,hotel_2
2987,4533,11211,12,0,hotel_2
2988,4534,11221,3,0,hotel_2
2989,4535,11222,3,0,hotel_2
2990,4536,11225,6,0,hotel_2
2991,4537,11225,9,0,hotel_2
2992,4538,11228,3,0,hotel_2
2993,4539,11229,4,0,hotel_2
2994,4540,11229,13,0,hotel_2
2995,4541,11230,4,0,hotel_2
2996,4542,11230,13,0,hotel_2
2997,4543,11231,4,0,hotel_2
2998,4544,11231,13,0,hotel_2
2999,4545,11232,4,0,hotel_2
3000,4546,11232,13,0,hotel_2
3001,4547,11233,4,0,hotel_2
3002,4548,11233,13,0,hotel_2
3003,4549,11234,4,0,hotel_2
3004,4550,11234,13,0,hotel_2
3005,4551,11235,4,0,hotel_2
3006,4552,11235,13,0,hotel_2
3007,4553,11237,6,0,hotel_2
3008,4554,11237,13,0,hotel_2
3009,4555,11237,13,0,hotel_2
3010,4556,11238,6,0,hotel_2
3011,4557,11238,13,0,hotel_2
3012,4558,11238,13,0,hotel_2
3013,4559,11239,6,0,hotel_2
3014,4560,11240,13,0,hotel_2
3015,4561,11240,13,0,hotel_2
3016,4562,11241,6,0,hotel_2
3017,4563,11242,13,0,hotel_2
3018,4564,11242,13,0,hotel_2
3019,4565,11248,2,0,hotel_2
3020,4566,11248,4,0,hotel_2
3021,4567,11252,5,0,hotel_2
3022,4568,11252,7,0,hotel_2
3023,4569,11254,2,0,hotel_2
3024,4570,11258,8,0,hotel_2
3025,4571,11259,5,0,hotel_2
3026,4572,11259,5,0,hotel_2
3027,4573,11260,5,0,hotel_2
3028,4574,11260,5,0,hotel_2
3029,4575,11261,8,0,hotel_2
3030,4576,11262,0,0,hotel_2
3031,4577,11263,2,0,hotel_2
3032,4578,11264,0,1,hotel_2
3033,4579,11266,16,0,hotel_2
3034,4580,11266,13,0,hotel_2
3035,4581,11267,16,0,hotel_2
3036,4582,11267,13,0,hotel_2
3037,4583,11270,6,0,hotel_2
3038,4584,11270,11,0,hotel_2
3039,4585,11271,6,0,hotel_2
3040,4586,11271,11,0,hotel_2
3041,4587,11273,10,0,hotel_2
3042,4588,11273,16,0,hotel_2
3043,4589,11275,1,1,hotel_2
3044,4590,11275,3,0,hotel_2
3045,4591,11277,16,0,hotel_2
3046,4592,11277,13,0,hotel_2
3047,4593,11282,16,0,hotel_2
3048,4594,11282,13,0,hotel_2
3049,4595,11283,16,0,hotel_2
3050,4596,11283,13,0,hotel_2
3051,4597,11284,7,0,hotel_2
3052,4598,11288,15,0,hotel_2
3053,4599,11290,11,0,hotel_2
3054,4600,11290,9,0,hotel_2
3055,4601,11290,5,0,hotel_2
3056,4602,11291,1,0,hotel_2
3057,4603,11291,6,0,hotel_2
3058,4608,11310,5,0,hotel_2
3059,4609,11310,9,0,hotel_2
3060,4610,11315,11,0,hotel_2
3061,4611,11315,9,0,hotel_2
3062,4612,11315,5,0,hotel_2
3063,4613,11316,11,0,hotel_2
3064,4614,11316,9,0,hotel_2
3065,4615,11316,5,0,hotel_2
3066,4616,11324,9,0,hotel_2
3067,4617,11331,17,0,hotel_2
3068,4618,11333,16,0,hotel_2
3069,4619,11333,10,0,hotel_2
3070,4620,11335,13,0,hotel_2
3071,4621,11336,13,0,hotel_2
3072,4622,11337,5,0,hotel_2
3073,4623,11338,13,0,hotel_2
3074,4624,11339,17,0,hotel_2
3075,4625,11339,14,0,hotel_2
3076,4626,11340,14,0,hotel_2
3077,4627,11341,17,0,hotel_2
3078,4628,11343,2,0,hotel_2
3079,4629,11344,10,0,hotel_2
3080,4630,11344,5,0,hotel_2
3081,4631,11345,8,0,hotel_2
3082,4632,11345,12,0,hotel_2
3083,4633,11345,10,0,hotel_2
3084,4634,11346,10,0,hotel_2
3085,4635,11346,5,0,hotel_2
3086,4636,11348,10,0,hotel_2
3087,4637,11349,5,0,hotel_2
3088,4638,11350,8,0,hotel_2
3089,4639,11350,12,0,hotel_2
3090,4640,11350,10,0,hotel_2
3091,4643,11352,10,0,hotel_2
3092,4644,11352,5,0,hotel_2
3093,4645,11353,10,0,hotel_2
3094,4646,11353,5,0,hotel_2
3095,4649,11357,8,0,hotel_2
3096,4650,11357,12,0,hotel_2
3097,4651,11357,10,0,hotel_2
