"id";"search_log_id";"search_log_room_id";"room_code";"room_price_min";"room_price_max"
"46563";"85939";"14098";"ROOMDD";"173.00";"207.00"
"46564";"85939";"14098";"ROOMAA";"184.00";"218.00"
"46565";"85939";"14098";"ROOMGG";"195.00";"229.00"
"46566";"85939";"14098";"ROOMCC";"195.00";"229.00"
"46567";"85939";"14098";"ROOMBB";"241.00";"275.00"
"46568";"85940";"14099";"ROOMDD";"173.00";"207.00"
"46569";"85940";"14099";"ROOMAA";"184.00";"218.00"
"46570";"85940";"14099";"ROOMGG";"195.00";"229.00"
"46571";"85940";"14099";"ROOMCC";"195.00";"229.00"
"46572";"85940";"14099";"ROOMBB";"241.00";"275.00"
"46573";"85940";"14100";"ROOMDD";"173.00";"207.00"
"46574";"85940";"14100";"ROOMAA";"184.00";"218.00"
"46575";"85940";"14100";"ROOMGG";"195.00";"229.00"
"46576";"85940";"14100";"ROOMCC";"195.00";"229.00"
"46577";"85940";"14100";"ROOMBB";"241.00";"275.00"
"46578";"85941";"14101";"ROOMDD";"173.00";"207.00"
"46579";"85941";"14101";"ROOMAA";"184.00";"218.00"
"46580";"85941";"14101";"ROOMGG";"195.00";"229.00"
"46581";"85941";"14101";"ROOMCC";"195.00";"229.00"
"46582";"85941";"14101";"ROOMBB";"241.00";"275.00"
"46583";"85941";"14102";"ROOMDD";"173.00";"207.00"
"46584";"85941";"14102";"ROOMAA";"184.00";"218.00"
"46585";"85941";"14102";"ROOMGG";"195.00";"229.00"
"46586";"85941";"14102";"ROOMCC";"195.00";"229.00"
"46587";"85941";"14102";"ROOMBB";"241.00";"275.00"
"46588";"85942";"14103";"ROOMDD";"173.00";"207.00"
"46589";"85942";"14103";"ROOMAA";"184.00";"218.00"
"46590";"85942";"14103";"ROOMGG";"195.00";"229.00"
"46591";"85942";"14103";"ROOMCC";"195.00";"229.00"
"46592";"85942";"14103";"ROOMBB";"241.00";"275.00"
"46593";"85942";"14104";"ROOMDD";"173.00";"207.00"
"46594";"85942";"14104";"ROOMAA";"184.00";"218.00"
"46595";"85942";"14104";"ROOMGG";"195.00";"229.00"
"46596";"85942";"14104";"ROOMCC";"195.00";"229.00"
"46597";"85942";"14104";"ROOMBB";"241.00";"275.00"
"46598";"85945";"14107";"ROOMGG";"271296.00";"308421.00"
"46599";"85945";"14107";"ROOMCC";"271296.00";"308421.00"
"46600";"85945";"14108";"ROOMGG";"351936.00";"398424.25"
"46601";"85945";"14108";"ROOMCC";"351936.00";"398424.25"
"46602";"85946";"14109";"ROOMBB";"374400.00";"408950.00"
"46603";"85947";"14110";"ROOMCC";"432576.00";"492027.50"
"46604";"85948";"14111";"ROOMAA";"110772.00";"150362.00"
"46605";"85948";"14111";"ROOMGG";"116892.00";"157316.00"
"46606";"85948";"14111";"ROOMCC";"116892.00";"157316.00"
"46607";"85948";"14111";"ROOMBB";"141372.00";"185136.00"
"46608";"85949";"14112";"ROOMEE";"328032.00";"421736.00"
"46609";"85949";"14112";"ROOMHH";"328032.00";"421736.00"
"46610";"85951";"14114";"ROOMBB";"106399.00";"106399.00"
"46611";"85951";"14114";"ROOMFF";"113354.00";"113354.00"
"46612";"85951";"14115";"ROOMBB";"106399.00";"106399.00"
"46613";"85951";"14115";"ROOMFF";"113354.00";"113354.00"
"46614";"85952";"14116";"ROOMCC";"237984.00";"307167.40"
"46615";"85952";"14116";"ROOMEE";"275387.20";"349669.78"
"46616";"85952";"14116";"ROOMHH";"329366.20";"411009.78"
"46617";"85953";"14117";"ROOMDD";"82639.00";"107119.00"
"46618";"85953";"14117";"ROOMAA";"86730.00";"111210.00"
"46619";"85953";"14117";"ROOMGG";"90821.00";"115301.00"
"46620";"85953";"14117";"ROOMCC";"90821.00";"115301.00"
"46621";"85953";"14117";"ROOMBB";"107185.00";"131665.00"
"46622";"85954";"14118";"ROOMBB";"442368.00";"587510.00"
"46623";"85955";"14119";"ROOMBB";"180540.00";"205026.00"
"46624";"85955";"14119";"ROOMFF";"192780.00";"217265.00"
"46625";"85955";"14120";"ROOMBB";"180540.00";"205026.00"
"46626";"85955";"14120";"ROOMFF";"192780.00";"217265.00"
"46627";"85956";"14121";"ROOMGG";"300492.00";"324983.00"
"46628";"85956";"14121";"ROOMCC";"300492.00";"324983.00"
"46629";"85957";"14122";"ROOMAA";"121176.00";"162186.00"
"46630";"85957";"14122";"ROOMGG";"127296.00";"169140.00"
"46631";"85957";"14122";"ROOMCC";"127296.00";"169140.00"
"46632";"85957";"14122";"ROOMBB";"151776.00";"196958.00"
"46633";"85957";"14122";"ROOMFF";"164016.00";"210868.00"
"46634";"85958";"14123";"ROOMBB";"274320.00";"308870.00"
"46635";"85959";"14124";"ROOMGG";"688.00";"784.00"
"46636";"85959";"14124";"ROOMCC";"688.00";"784.00"
"46637";"85959";"14124";"ROOMBB";"808.00";"904.00"
"46638";"85959";"14124";"ROOMFF";"868.00";"964.00"
"46639";"85960";"14125";"ROOMDD";"82639.00";"107119.00"
"46640";"85960";"14125";"ROOMAA";"86730.00";"111210.00"
"46641";"85960";"14125";"ROOMGG";"90821.00";"115301.00"
"46642";"85960";"14125";"ROOMCC";"90821.00";"115301.00"
"46643";"85960";"14125";"ROOMBB";"107185.00";"131665.00"
"46644";"85961";"14126";"ROOMGG";"174420.00";"191695.00"
"46645";"85961";"14126";"ROOMBB";"211140.00";"228415.00"
"46646";"85962";"14127";"ROOMCC";"213588.00";"248138.00"
"46647";"85962";"14127";"ROOMBB";"250308.00";"284858.00"
"46648";"85963";"14128";"ROOMGG";"336.00";"336.00"
"46649";"85963";"14128";"ROOMCC";"336.00";"336.00"
"46650";"85963";"14128";"ROOMBB";"382.00";"382.00"
"46651";"85963";"14128";"ROOMFF";"404.00";"404.00"
"46652";"85964";"14129";"ROOMDD";"318240.00";"318240.00"
"46653";"85964";"14129";"ROOMGG";"336600.00";"336600.00"
"46654";"85964";"14129";"ROOMCC";"336600.00";"336600.00"
"46655";"85964";"14129";"ROOMBB";"373320.00";"373320.00"
"46656";"85964";"14130";"ROOMCC";"463896.00";"463896.00"
"46657";"85964";"14130";"ROOMEE";"557226.00";"557226.00"
"46658";"85964";"14130";"ROOMHH";"557226.00";"557226.00"
"46659";"85964";"14131";"ROOMEE";"569160.00";"569160.00"
"46660";"85964";"14131";"ROOMHH";"624240.00";"624240.00"
"46661";"85965";"14132";"ROOMEE";"216000.00";"248408.00"
"46662";"85965";"14132";"ROOMHH";"259200.00";"291608.00"
"46663";"85966";"14133";"ROOMDD";"210.80";"278.80"
"46664";"85966";"14133";"ROOMAA";"220.15";"288.15"
"46665";"85966";"14133";"ROOMGG";"229.50";"297.50"
"46666";"85966";"14133";"ROOMCC";"229.50";"297.50"
"46667";"85966";"14133";"ROOMBB";"268.60";"336.60"
"46668";"85966";"14133";"ROOMFF";"288.15";"356.15"
"46669";"85967";"14134";"ROOMDD";"260503.00";"303110.00"
"46670";"85967";"14134";"ROOMAA";"274471.00";"317510.00"
"46671";"85967";"14134";"ROOMGG";"288439.00";"331910.00"
"46672";"85967";"14134";"ROOMCC";"288439.00";"331910.00"
"46673";"85967";"14134";"ROOMBB";"344311.00";"389510.00"
"46674";"85967";"14134";"ROOMFF";"372247.00";"418310.00"
"46675";"85968";"14135";"ROOMGG";"153000.00";"187550.00"
"46676";"85968";"14135";"ROOMBB";"177480.00";"212030.00"
"46677";"85969";"14136";"ROOMGG";"153000.00";"187550.00"
"46678";"85969";"14136";"ROOMBB";"177480.00";"212030.00"
"46679";"85970";"14137";"ROOMDD";"116892.00";"157316.00"
"46680";"85970";"14137";"ROOMAA";"123012.00";"164271.00"
"46681";"85970";"14137";"ROOMBB";"153612.00";"199044.00"
"46682";"85970";"14137";"ROOMFF";"165852.00";"212954.00"
"46683";"85971";"14138";"ROOMCC";"237984.00";"307167.40"
"46684";"85971";"14138";"ROOMEE";"275387.20";"349669.78"
"46685";"85971";"14138";"ROOMHH";"329366.20";"411009.78"
"46686";"85972";"14139";"ROOMEE";"353858.00";"451084.50"
"46687";"85972";"14139";"ROOMHH";"353858.00";"451084.50"
"46688";"85973";"14140";"ROOMGG";"336.00";"336.00"
"46689";"85973";"14140";"ROOMCC";"336.00";"336.00"
"46690";"85973";"14140";"ROOMBB";"382.00";"382.00"
"46691";"85973";"14140";"ROOMFF";"404.00";"404.00"
"46692";"85974";"14141";"ROOMDD";"94982.00";"135756.00"
"46693";"85974";"14141";"ROOMAA";"100918.00";"142712.00"
"46694";"85974";"14141";"ROOMGG";"106856.00";"149666.00"
"46695";"85974";"14141";"ROOMCC";"106856.00";"149666.00"
"46696";"85974";"14141";"ROOMBB";"130600.00";"177486.00"
"46697";"85975";"14142";"ROOMDD";"263.84";"377.40"
"46698";"85975";"14142";"ROOMAA";"280.32";"396.10"
"46699";"85975";"14142";"ROOMGG";"296.82";"416.50"
"46700";"85975";"14142";"ROOMCC";"296.82";"416.50"
"46701";"85975";"14142";"ROOMBB";"362.78";"493.00"
"46702";"85976";"14143";"ROOMDD";"94982.00";"135756.00"
"46703";"85976";"14143";"ROOMAA";"100918.00";"142712.00"
"46704";"85976";"14143";"ROOMGG";"106856.00";"149666.00"
"46705";"85976";"14143";"ROOMCC";"106856.00";"149666.00"
"46706";"85976";"14143";"ROOMBB";"130600.00";"177486.00"
"46707";"85977";"14144";"ROOMEE";"303673.40";"394053.56"
"46708";"85977";"14144";"ROOMHH";"357652.40";"455393.56"
"46709";"85978";"14145";"ROOMCC";"237984.00";"307167.40"
"46710";"85978";"14145";"ROOMEE";"275387.20";"349669.78"
"46711";"85978";"14145";"ROOMHH";"329366.20";"411009.78"
"46712";"85979";"14146";"ROOMCC";"229.50";"297.50"
"46713";"85979";"14146";"ROOMBB";"268.60";"336.60"
"46714";"85980";"14147";"ROOMAA";"104040.00";"128520.00"
"46715";"85980";"14147";"ROOMGG";"110160.00";"134640.00"
"46716";"85980";"14147";"ROOMCC";"110160.00";"134640.00"
"46717";"85980";"14147";"ROOMBB";"134640.00";"159120.00"
"46718";"85980";"14147";"ROOMFF";"146880.00";"171360.00"
"46719";"85980";"14148";"ROOMAA";"104040.00";"128520.00"
"46720";"85980";"14148";"ROOMGG";"110160.00";"134640.00"
"46721";"85980";"14148";"ROOMCC";"110160.00";"134640.00"
"46722";"85980";"14148";"ROOMBB";"134640.00";"159120.00"
"46723";"85980";"14148";"ROOMFF";"146880.00";"171360.00"
"46724";"85981";"14149";"ROOMDD";"65375.00";"89855.00"
"46725";"85981";"14149";"ROOMAA";"68853.00";"93333.00"
"46726";"85981";"14149";"ROOMGG";"72330.00";"96810.00"
"46727";"85981";"14149";"ROOMCC";"72330.00";"96810.00"
"46728";"85981";"14149";"ROOMBB";"86239.00";"110719.00"
"46729";"85981";"14149";"ROOMFF";"93194.00";"117674.00"
"46730";"85982";"14150";"ROOMCC";"145656.00";"180206.00"
"46731";"85982";"14150";"ROOMBB";"170136.00";"204686.00"
"46732";"85984";"14155";"ROOMCC";"439977.00";"439977.00"
"46733";"85984";"14156";"ROOMCC";"439977.00";"439977.00"
"46734";"85984";"14157";"ROOMCC";"395652.00";"395652.00"
"46735";"85984";"14158";"ROOMDD";"297324.00";"297324.00"
"46736";"85984";"14158";"ROOMAA";"309186.00";"309186.00"
"46737";"85984";"14158";"ROOMGG";"321048.00";"321048.00"
"46738";"85984";"14158";"ROOMCC";"321048.00";"321048.00"
"46739";"85985";"14159";"ROOMDD";"268.79";"383.35"
"46740";"85985";"14159";"ROOMAA";"285.27";"402.05"
"46741";"85985";"14159";"ROOMGG";"301.77";"421.60"
"46742";"85985";"14159";"ROOMCC";"301.77";"421.60"
"46743";"85985";"14159";"ROOMBB";"367.73";"498.95"
"46744";"85985";"14159";"ROOMFF";"400.71";"538.05"
"46745";"85986";"14160";"ROOMEE";"273668.00";"314541.00"
"46746";"85986";"14160";"ROOMHH";"327095.00";"369622.00"
"46747";"85987";"14161";"ROOMAA";"136887.00";"175670.00"
"46748";"85987";"14161";"ROOMGG";"143871.00";"182870.00"
"46749";"85987";"14161";"ROOMCC";"143871.00";"182870.00"
"46750";"85987";"14161";"ROOMBB";"171807.00";"211670.00"
"46751";"85988";"14162";"ROOMAA";"136887.00";"175670.00"
"46752";"85988";"14162";"ROOMGG";"143871.00";"182870.00"
"46753";"85988";"14162";"ROOMCC";"143871.00";"182870.00"
