"search_log_id";"total_price_final";"rooms_total_price";"upsell_total_price";"vouchers_total_price";"loyalty_discount_total";"redeemed_loyalty_points_total"
"94541";"108864";"120960";"0.00";"0";"12096.00";"0.00"
"94560";"224986";"249984.4";"0.00";"0";"24998.40";"0.00"
"94579";"77112";"90720";"0.00";"0";"13608.00";"0.00"
"94580";"146880";"146880";"0.00";"0";"0.00";"0.00"
"94590";"120008";"135575.56";"2990.00";"0";"13557.56";"5000.00"
"94599";"481505";"540561.12";"0.00";"0";"54056.12";"0.00"
"94610";"55638";"55638";"0.00";"0";"0.00";"0.00"
"94625";"304042";"337824.44";"0.00";"0";"33782.44";"0.00"
"94638";"142094";"139104";"2990.00";"0";"0.00";"0.00"
"94662";"220178";"241920";"2450.00";"0";"24192.00";"0.00"
"94663";"76648";"90720";"0.00";"0";"9072.00";"0.00"
"94659";"81648";"90720";"0.00";"0";"9072.00";"0.00"
"94685";"76205";"120960";"0.00";"0";"12096.00";"32659.00"
"94695";"51186";"62428.9";"0.00";"0";"6242.90";"5000.00"
"94778";"258264";"258264";"0.00";"0";"0.00";"0.00"
"94834";"209304";"209304";"0.00";"0";"0.00";"0.00"
"94826";"800572";"889524.4";"0.00";"0";"88952.40";"0.00"
"94848";"86184";"95760";"0.00";"0";"9576.00";"0.00"
"94849";"185512";"211680";"0.00";"0";"21168.00";"5000.00"
"94871";"121111";"134567.78";"0.00";"0";"13456.78";"0.00"
"94883";"140616";"156240";"0.00";"0";"15624.00";"0.00"
"94897";"215914";"239904.44";"0.00";"0";"23990.44";"0.00"
"94929";"128520";"128520";"0.00";"0";"0.00";"0.00"
"94961";"67576";"80640";"0.00";"0";"8064.00";"5000.00"
"94966";"111045";"136584.44";"2990.00";"0";"13658.44";"14871.00"
"95005";"74743";"83047.78";"0.00";"0";"8304.78";"0.00"
"94999";"152399";"174887.78";"0.00";"0";"17488.78";"5000.00"
"95024";"91238";"101375.56";"0.00";"0";"10137.56";"0.00"
"95030";"97967";"114407.78";"0.00";"0";"11440.78";"5000.00"
"95029";"340394";"340394";"0.00";"0";"0.00";"0.00"
"95077";"94792";"110880";"0.00";"0";"11088.00";"5000.00"
"95078";"343728";"343728";"0.00";"0";"0.00";"0.00"
"95100";"108864";"120960";"0.00";"0";"12096.00";"0.00"
"95127";"181940";"288792.22";"0.00";"0";"28879.22";"77973.00"
"95135";"110880";"110880";"0.00";"0";"0.00";"0.00"
"95141";"184605";"210672.22";"0.00";"0";"21067.22";"5000.00"
"95170";"101052";"101052";"0.00";"0";"0.00";"0.00"
"95178";"238141";"260712.22";"8500.00";"0";"26071.22";"5000.00"
"95202";"76648";"90720";"0.00";"0";"9072.00";"5000.00"
"95222";"85947";"101052.22";"0.00";"0";"10105.22";"5000.00"
"95183";"89712";"89712";"0.00";"0";"0.00";"0.00"
"95231";"54432";"60480";"0.00";"0";"6048.00";"0.00"
"95227";"134209";"155232.22";"0.00";"0";"15523.22";"5500.00"
"95236";"145152";"161280";"0.00";"0";"16128.00";"0.00"
"95242";"125874";"139860";"0.00";"0";"13986.00";"0.00"
"95245";"74844";"83160";"0.00";"0";"8316.00";"0.00"
"95250";"91627";"101807.78";"0.00";"0";"10180.78";"0.00"
"95260";"121237";"142631.77";"0.00";"0";"21394.77";"0.00"
"95279";"138802";"154224.44";"0.00";"0";"15422.44";"0.00"
"95277";"136080";"136080";"0.00";"0";"0.00";"0.00"
"95323";"180532";"200591.11";"0.00";"0";"20059.11";"0.00"
"95326";"201593";"223992.22";"0.00";"0";"22399.22";"0.00"
"95336";"80640";"80640";"0.00";"0";"0.00";"0.00"
"95337";"81648";"90720";"0.00";"0";"9072.00";"0.00"
"95329";"106586";"123984.44";"0.00";"0";"12398.44";"5000.00"
"95360";"57218";"63575.55";"0.00";"0";"6357.55";"0.00"
"95389";"72576";"80640";"0.00";"0";"8064.00";"0.00"
"95418";"49094";"80640";"0.00";"0";"12096.00";"19450.00"
"95431";"152144";"174604.44";"0.00";"0";"17460.44";"5000.00"
"95403";"114408";"114408";"0.00";"0";"0.00";"0.00"
"95423";"213696";"213696";"0.00";"0";"0.00";"0.00"
"95441";"154224";"171360";"0.00";"0";"17136.00";"0.00"
"95598";"67576";"80640";"0.00";"0";"8064.00";"5000.00"
"95603";"65305";"80640";"0.00";"0";"8064.00";"7271.00"
"95617";"33918";"53837.78";"0.00";"0";"5383.78";"14536.00"
"95443";"143128";"164586.66999999998";"0.00";"0";"16458.67";"5000.00"
"95630";"198576";"198576";"0.00";"0";"0.00";"0.00"
"95641";"72576";"80640";"0.00";"0";"8064.00";"0.00"
"95646";"70550";"103824.44";"0.00";"0";"10382.44";"22892.00"
"95813";"363.48";"417.76";"0.00";"0";"41.78";"12.50"
"95826";"502121";"563467.78";"0.00";"0";"56346.78";"5000.00"
"95906";"59648";"66275.55";"0.00";"0";"6627.55";"0.00"
"95917";"108091";"146035.29";"0.00";"0";"21905.29";"16039.00"
"95942";"264360";"296997";"0.00";"0";"32637.00";"0.00"
"95973";"121968";"141075.56";"0.00";"0";"14107.56";"5000.00"
"96015";"177358";"197064.44";"0.00";"0";"19706.44";"0.00"
"96039";"518.15";"501.22999999999996";"72.00";"0";"55.08";"0.00"
"96050";"509.4";"486";"72.00";"0";"48.60";"0.00"
"96068";"195840";"195840";"0.00";"0";"0.00";"0.00"
"96062";"134638";"151260";"0.00";"0";"16622.00";"0.00"
"96083";"76936";"86434.22";"0.00";"0";"9498.22";"0.00"
"96095";"76936";"86434.22";"0.00";"0";"9498.22";"0.00"
"96147";"224208";"249120";"0.00";"0";"24912.00";"0.00"
"96159";"218708";"249120";"0.00";"0";"24912.00";"5500.00"
"96526";"316080";"316080";"0.00";"0";"0.00";"0.00"
"96540";"187382";"210515.56";"0.00";"0";"23133.56";"0.00"
"96560";"164138";"182375.56";"0.00";"0";"18237.56";"0.00"
"96641";"511.2";"568";"0.00";"0";"56.80";"0.00"
"96703";"132196";"146884.44";"0.00";"0";"14688.44";"0.00"
"96724";"280.5";"280.5";"0.00";"0";"0.00";"0.00"
"96773";"112288";"130320";"0.00";"0";"13032.00";"5000.00"
"97093";"221422";"246024.44";"0.00";"0";"24602.44";"0.00"
"97141";"496228";"556920";"0.00";"0";"55692.00";"5000.00"
"97191";"219.9";"200.6";"19.30";"0";"0.00";"0.00"
"97212";"265140";"265140";"0.00";"0";"0.00";"0.00"
"97271";"200133";"200133";"0.00";"0";"0.00";"0.00"
"97272";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97281";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97297";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97306";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97307";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97311";"80735";"80735";"0.00";"0";"0.00";"0.00"
"97320";"52856";"52856";"0.00";"0";"0.00";"0.00"
"97323";"373.72";"342.72";"31.00";"0";"0.00";"0.00"
"97364";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97372";"154565";"171805.56";"9940.00";"0";"17180.56";"10000.00"
"97378";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97440";"194078.4";"194078.4";"0.00";"0";"0.00";"0.00"
"97453";"142587";"173723.4";"0.00";"0";"19090.40";"12046.00"
"97456";"196344";"218160";"0.00";"0";"21816.00";"0.00"
"97469";"127961";"155447.78";"0.00";"0";"15544.78";"11942.00"
"97513";"309928";"349920";"0.00";"0";"34992.00";"5000.00"
"97645";"149628";"168100.56";"0.00";"0";"18472.56";"0.00"
"97745";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97754";"42690";"42690";"0.00";"0";"0.00";"0.00"
"97755";"42690";"42690";"0.00";"0";"0.00";"0.00"
"97759";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97780";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97782";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97816";"42690";"42690";"0.00";"0";"0.00";"0.00"
"97819";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97823";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97821";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97824";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97830";"95140";"95140";"0.00";"0";"0.00";"0.00"
"97834";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97855";"42690";"42690";"0.00";"0";"0.00";"0.00"
"97869";"64035";"64035";"0.00";"0";"0.00";"0.00"
"97873";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97875";"64035";"64035";"0.00";"0";"0.00";"0.00"
"97888";"42690";"42690";"0.00";"0";"0.00";"0.00"
"97913";"256320";"256320";"0.00";"0";"0.00";"0.00"
"97915";"21345";"21345";"0.00";"0";"0.00";"0.00"
"97936";"172584";"172584";"0.00";"0";"0.00";"0.00"
"98010";"52856";"52856";"0.00";"0";"0.00";"0.00"
"98027";"42690";"42690";"0.00";"0";"0.00";"0.00"
"98028";"21345";"21345";"0.00";"0";"0.00";"0.00"
"98050";"114880";"133200";"0.00";"0";"13320.00";"5000.00"
"98055";"115371";"133745.56";"0.00";"0";"13374.56";"5000.00"
"98111";"42690";"42690";"0.00";"0";"0.00";"0.00"
"98110";"112707";"126621.44";"0.00";"0";"13914.44";"0.00"
"98117";"151426";"127786";"23640.00";"0";"0.00";"0.00"
"98336";"195840";"195840";"0.00";"0";"0.00";"0.00"
"98463";"316.8";"352";"0.00";"0";"35.20";"0.00"
"98470";"218070";"193680";"24390.00";"0";"0.00";"0.00"
"98540";"83128";"97920";"0.00";"0";"9792.00";"0.00"
"98583";"193170";"182880";"10290.00";"0";"0.00";"0.00"
"98596";"359.11";"359.11";"0.00";"0";"0.00";"0.00"
"98599";"21345";"21345";"0.00";"0";"0.00";"0.00"
"98598";"21345";"21345";"0.00";"0";"0.00";"0.00"
"98614";"93691";"105257.78";"0.00";"0";"11566.78";"0.00"
"98634";"80018";"94464.44";"0.00";"0";"9446.44";"5000.00"
"98690";"231706";"265929";"0.00";"0";"29223.00";"5000.00"
