"id";"search_log_id";"adults";"children";"picked_room";"picked_price";"picked_room"
"8278";"80589";"2";"2";NULL;NULL;NULL
"8279";"80590";"2";"0";NULL;NULL;NULL
"8280";"80591";"2";"0";NULL;NULL;NULL
"8281";"80592";"2";"0";NULL;NULL;NULL
"8282";"80593";"2";"0";NULL;NULL;NULL
"8283";"80594";"2";"1";NULL;NULL;NULL
"8284";"80594";"0";"0";NULL;NULL;NULL
"8285";"80595";"2";"1";NULL;NULL;NULL
"8286";"80595";"1";"0";NULL;NULL;NULL
"8287";"80596";"1";"1";NULL;NULL;NULL
"8288";"80596";"1";"0";NULL;NULL;NULL
"8289";"80597";"2";"0";NULL;NULL;NULL
"8290";"80598";"2";"0";NULL;NULL;NULL
"8291";"80599";"2";"0";NULL;NULL;NULL
"8292";"80600";"2";"0";NULL;NULL;NULL
"8293";"80601";"2";"0";NULL;NULL;NULL
"8294";"80602";"2";"0";NULL;NULL;NULL
"8295";"80603";"1";"2";NULL;NULL;NULL
"8296";"80604";"2";"0";NULL;NULL;NULL
"8297";"80605";"2";"0";NULL;NULL;NULL
"8298";"80606";"2";"1";NULL;NULL;NULL
"8299";"80607";"2";"0";NULL;NULL;NULL
"8300";"80607";"1";"1";NULL;NULL;NULL
"8301";"80608";"2";"0";NULL;NULL;NULL
"8302";"80608";"1";"1";NULL;NULL;NULL
"8303";"80609";"2";"0";NULL;NULL;NULL
"8304";"80609";"1";"1";NULL;NULL;NULL
"8305";"80610";"2";"0";NULL;NULL;NULL
"8306";"80610";"1";"1";NULL;NULL;NULL
"8307";"80611";"2";"0";NULL;NULL;NULL
"8308";"80612";"2";"0";NULL;NULL;NULL
"8309";"80613";"2";"0";NULL;NULL;NULL
"8310";"80613";"1";"1";NULL;NULL;NULL
"8311";"80614";"2";"0";NULL;NULL;NULL
"8312";"80615";"2";"3";NULL;NULL;NULL
"8313";"80616";"1";"1";NULL;NULL;NULL
"8314";"80616";"1";"2";NULL;NULL;NULL
"8315";"80617";"2";"0";NULL;NULL;NULL
"8316";"80617";"1";"1";NULL;NULL;NULL
"8317";"80618";"2";"0";NULL;NULL;NULL
"8318";"80619";"2";"0";NULL;NULL;NULL
"8319";"80620";"2";"0";NULL;NULL;NULL
"8321";"80622";"2";"0";NULL;NULL;NULL
"8322";"80623";"2";"0";"STP";"199440.00";"ROOMAA"
"8323";"80624";"2";"0";NULL;NULL;NULL
"8324";"80625";"2";"0";NULL;NULL;NULL
"8325";"80626";"2";"0";NULL;NULL;NULL
"8326";"80627";"2";"0";NULL;NULL;NULL
"8327";"80628";"2";"1";NULL;NULL;NULL
"8328";"80629";"2";"0";NULL;NULL;NULL
"8329";"80630";"2";"0";NULL;NULL;NULL
"8330";"80631";"2";"0";NULL;NULL;NULL
"8332";"80633";"2";"0";NULL;NULL;NULL
"8333";"80634";"1";"0";NULL;NULL;NULL
"8334";"80635";"2";"0";NULL;NULL;NULL
"8335";"80635";"2";"0";NULL;NULL;NULL
"8336";"80635";"2";"0";NULL;NULL;NULL
"8337";"80635";"2";"0";NULL;NULL;NULL
"8338";"80635";"2";"0";NULL;NULL;NULL
"8339";"80635";"2";"0";NULL;NULL;NULL
"8340";"80635";"2";"0";NULL;NULL;NULL
"8341";"80635";"2";"0";NULL;NULL;NULL
"8342";"80635";"2";"0";NULL;NULL;NULL
"8343";"80635";"2";"0";NULL;NULL;NULL
"8344";"80636";"2";"0";NULL;NULL;NULL
"8345";"80637";"2";"0";NULL;NULL;NULL
"8346";"80638";"2";"1";NULL;NULL;NULL
"8347";"80639";"2";"0";NULL;NULL;NULL
"8348";"80640";"2";"0";NULL;NULL;NULL
"8349";"80641";"2";"1";NULL;NULL;NULL
"8350";"80642";"2";"1";NULL;NULL;NULL
"8351";"80643";"2";"0";NULL;NULL;NULL
"8352";"80644";"2";"0";NULL;NULL;NULL
"8353";"80645";"1";"0";NULL;NULL;NULL
"8354";"80646";"2";"0";NULL;NULL;NULL
"8355";"80647";"2";"0";NULL;NULL;NULL
"8356";"80648";"2";"0";"STN";"280296.00";"ROOMDD"
"8357";"80649";"4";"0";NULL;NULL;NULL
"8358";"80650";"2";"0";NULL;NULL;NULL
"8359";"80650";"2";"0";NULL;NULL;NULL
"8360";"80651";"2";"1";NULL;NULL;NULL
"8361";"80652";"2";"1";NULL;NULL;NULL
"8362";"80653";"2";"0";NULL;NULL;NULL
"8363";"80654";"2";"2";NULL;NULL;NULL
"8364";"80654";"1";"1";NULL;NULL;NULL
"8365";"80654";"2";"2";NULL;NULL;NULL
"8366";"80655";"2";"2";NULL;NULL;NULL
"8367";"80655";"1";"1";NULL;NULL;NULL
"8368";"80655";"2";"2";NULL;NULL;NULL
"8369";"80656";"2";"2";NULL;NULL;NULL
"8370";"80656";"2";"1";NULL;NULL;NULL
"8371";"80657";"2";"2";NULL;NULL;NULL
"8372";"80658";"1";"1";NULL;NULL;NULL
"8373";"80658";"1";"1";NULL;NULL;NULL
"8374";"80659";"2";"1";NULL;NULL;NULL
"8375";"80660";"2";"1";NULL;NULL;NULL
"8376";"80661";"2";"0";NULL;NULL;NULL
"8377";"80662";"2";"0";NULL;NULL;NULL
"8378";"80663";"2";"0";NULL;NULL;NULL
"8379";"80664";"3";"1";NULL;NULL;NULL
"8380";"80665";"2";"0";NULL;NULL;NULL
"8381";"80665";"1";"1";NULL;NULL;NULL
"8382";"80666";"2";"1";NULL;NULL;NULL
"8383";"80667";"2";"0";NULL;NULL;NULL
"8384";"80667";"1";"1";NULL;NULL;NULL
"8385";"80668";"2";"0";NULL;NULL;NULL
"8386";"80669";"2";"0";NULL;NULL;NULL
"8387";"80669";"1";"1";NULL;NULL;NULL
"8388";"80670";"2";"0";NULL;NULL;NULL
"8389";"80671";"2";"0";NULL;NULL;NULL
"8390";"80671";"1";"1";NULL;NULL;NULL
"8391";"80672";"2";"0";NULL;NULL;NULL
"8392";"80673";"2";"0";NULL;NULL;NULL
"8393";"80673";"1";"1";NULL;NULL;NULL
"8394";"80674";"2";"1";NULL;NULL;NULL
"8395";"80675";"2";"0";NULL;NULL;NULL
"8396";"80676";"2";"1";NULL;NULL;NULL
"8397";"80677";"2";"2";NULL;NULL;NULL
"8398";"80678";"2";"1";NULL;NULL;NULL
"8399";"80679";"2";"1";"FDX";"138802.00";"ROOMCC"
"8400";"80680";"2";"0";NULL;NULL;NULL
"8401";"80681";"2";"0";NULL;NULL;NULL
"8402";"80682";"2";"0";NULL;NULL;NULL
"8403";"80683";"3";"1";NULL;NULL;NULL
"8404";"80684";"2";"0";NULL;NULL;NULL
"8405";"80684";"1";"1";NULL;NULL;NULL
"8406";"80685";"2";"0";NULL;NULL;NULL
"8407";"80686";"2";"0";NULL;NULL;NULL
"8408";"80687";"2";"1";NULL;NULL;NULL
"8409";"80688";"2";"1";NULL;NULL;NULL
"8410";"80689";"2";"1";NULL;NULL;NULL
"8411";"80690";"2";"2";NULL;NULL;NULL
"8412";"80691";"2";"0";NULL;NULL;NULL
"8413";"80692";"2";"2";NULL;NULL;NULL
"8414";"80693";"2";"2";NULL;NULL;NULL
"8415";"80694";"2";"2";NULL;NULL;NULL
"8416";"80695";"2";"2";NULL;NULL;NULL
"8417";"80696";"2";"0";NULL;NULL;NULL
"8418";"80697";"2";"2";NULL;NULL;NULL
"8419";"80698";"2";"0";NULL;NULL;NULL
"8420";"80698";"1";"1";NULL;NULL;NULL
"8421";"80699";"2";"0";NULL;NULL;NULL
"8422";"80699";"1";"1";NULL;NULL;NULL
"8423";"80700";"2";"2";NULL;NULL;NULL
"8424";"80701";"2";"0";NULL;NULL;NULL
"8425";"80701";"2";"0";NULL;NULL;NULL
"8426";"80702";"2";"0";NULL;NULL;NULL
"8427";"80702";"2";"0";NULL;NULL;NULL
"8428";"80703";"2";"0";NULL;NULL;NULL
"8429";"80704";"2";"0";NULL;NULL;NULL
"8430";"80705";"2";"0";NULL;NULL;NULL
"8431";"80706";"2";"0";NULL;NULL;NULL
"8432";"80707";"2";"0";NULL;NULL;NULL
"8433";"80708";"2";"3";NULL;NULL;NULL
"8434";"80709";"2";"1";NULL;NULL;NULL
"8435";"80710";"5";"0";NULL;NULL;NULL
"8436";"80711";"6";"0";NULL;NULL;NULL
"8437";"80712";"2";"0";NULL;NULL;NULL
"8438";"80713";"2";"0";NULL;NULL;NULL
"8439";"80713";"2";"0";NULL;NULL;NULL
"8440";"80714";"2";"0";NULL;NULL;NULL
"8441";"80715";"2";"0";NULL;NULL;NULL
"8442";"80716";"2";"0";NULL;NULL;NULL
"8443";"80717";"2";"0";NULL;NULL;NULL
"8444";"80718";"2";"2";NULL;NULL;NULL
"8445";"80719";"2";"0";NULL;NULL;NULL
"8446";"80720";"2";"0";NULL;NULL;NULL
"8447";"80721";"2";"2";NULL;NULL;NULL
"8448";"80722";"2";"2";NULL;NULL;NULL
"8449";"80723";"2";"0";NULL;NULL;NULL
"8450";"80723";"2";"0";NULL;NULL;NULL
"8451";"80724";"2";"2";"CR";"321523.20";"ROOMEE"
"8452";"80725";"2";"1";NULL;NULL;NULL
"8453";"80726";"2";"0";NULL;NULL;NULL
"8454";"80727";"2";"2";NULL;NULL;NULL
"8455";"80728";"2";"0";NULL;NULL;NULL
"8568";"80841";"2";"0";NULL;NULL;NULL
"8569";"80842";"2";"0";NULL;NULL;NULL
"8570";"80843";"2";"0";NULL;NULL;NULL
"8571";"80844";"3";"3";NULL;NULL;NULL
"8572";"80845";"1";"1";NULL;NULL;NULL
"8573";"80845";"1";"1";NULL;NULL;NULL
"8574";"80845";"1";"1";NULL;NULL;NULL
"8575";"80846";"2";"2";NULL;NULL;NULL
"8576";"80847";"2";"2";NULL;NULL;NULL
"8577";"80848";"2";"0";NULL;NULL;NULL
"8578";"80849";"2";"0";NULL;NULL;NULL
"8579";"80850";"2";"2";NULL;NULL;NULL
"8580";"80851";"2";"0";NULL;NULL;NULL
"8581";"80852";"2";"0";NULL;NULL;NULL
"8582";"80853";"2";"2";NULL;NULL;NULL
"8583";"80854";"2";"2";NULL;NULL;NULL
"8584";"80855";"2";"0";NULL;NULL;NULL
"8585";"80856";"2";"0";"FDR";"238320.00";"ROOMGG"
"8586";"80857";"2";"0";NULL;NULL;NULL
"8587";"80858";"2";"0";NULL;NULL;NULL
"8588";"80859";"2";"0";NULL;NULL;NULL
"8589";"80860";"2";"0";NULL;NULL;NULL
"8590";"80861";"2";"0";NULL;NULL;NULL
"8591";"80862";"2";"0";NULL;NULL;NULL
"8592";"80863";"2";"1";NULL;NULL;NULL
"8593";"80864";"2";"0";NULL;NULL;NULL
"8594";"80865";"2";"2";NULL;NULL;NULL
"8595";"80866";"2";"0";NULL;NULL;NULL
"8596";"80867";"2";"2";"CR";"337090.00";"ROOMEE"
"8599";"80870";"2";"0";NULL;NULL;NULL
"8613";"80884";"2";"0";NULL;NULL;NULL
"8640";"80911";"2";"2";NULL;NULL;NULL
"8667";"80938";"3";"0";NULL;NULL;NULL
"8668";"80939";"2";"0";NULL;NULL;NULL
"8669";"80940";"2";"0";NULL;NULL;NULL
"8670";"80941";"1";"1";NULL;NULL;NULL
"8671";"80942";"2";"0";NULL;NULL;NULL
"8672";"80943";"2";"2";NULL;NULL;NULL
"8673";"80944";"2";"0";NULL;NULL;NULL
"8674";"80945";"2";"2";NULL;NULL;NULL
"8675";"80946";"2";"0";NULL;NULL;NULL
"8676";"80947";"2";"0";NULL;NULL;NULL
"8677";"80948";"2";"0";NULL;NULL;NULL
"8678";"80949";"2";"0";NULL;NULL;NULL
"8679";"80950";"2";"0";NULL;NULL;NULL
"8680";"80951";"2";"0";NULL;NULL;NULL
"8681";"80952";"2";"2";NULL;NULL;NULL
"8682";"80953";"1";"1";NULL;NULL;NULL
"8683";"80953";"1";"1";NULL;NULL;NULL
"8685";"80955";"2";"0";NULL;NULL;NULL
"8686";"80956";"2";"0";NULL;NULL;NULL
"8687";"80957";"2";"0";NULL;NULL;NULL
"8688";"80958";"2";"0";NULL;NULL;NULL
"8689";"80959";"2";"0";NULL;NULL;NULL
"8690";"80959";"2";"0";NULL;NULL;NULL
"8692";"80961";"2";"0";NULL;NULL;NULL
"8693";"80962";"3";"1";NULL;NULL;NULL
"8694";"80963";"2";"0";NULL;NULL;NULL
"8695";"80963";"1";"1";NULL;NULL;NULL
"8696";"80964";"2";"0";NULL;NULL;NULL
"8697";"80964";"1";"1";NULL;NULL;NULL
"8698";"80965";"2";"0";NULL;NULL;NULL
"8699";"80966";"2";"2";NULL;NULL;NULL
"8700";"80967";"2";"2";NULL;NULL;NULL
"8701";"80968";"2";"2";NULL;NULL;NULL
"8702";"80969";"2";"2";NULL;NULL;NULL
"8703";"80970";"2";"2";NULL;NULL;NULL
"8704";"80971";"2";"2";NULL;NULL;NULL
"8705";"80972";"2";"0";NULL;NULL;NULL
"8706";"80973";"2";"0";NULL;NULL;NULL
"8707";"80974";"2";"0";"STN";"129879.00";"ROOMDD"
"8708";"80975";"2";"2";NULL;NULL;NULL
"8709";"80976";"2";"0";NULL;NULL;NULL
"8710";"80977";"2";"0";NULL;NULL;NULL
"8711";"80978";"1";"1";NULL;NULL;NULL
"8712";"80979";"3";"0";NULL;NULL;NULL
"8713";"80980";"2";"0";NULL;NULL;NULL
"8714";"80981";"2";"0";NULL;NULL;NULL
"8715";"80982";"2";"0";NULL;NULL;NULL
"8716";"80983";"2";"0";NULL;NULL;NULL
"8717";"80984";"1";"0";NULL;NULL;NULL
"8718";"80985";"2";"0";NULL;NULL;NULL
"8719";"80986";"2";"1";NULL;NULL;NULL
"8720";"80987";"2";"1";NULL;NULL;NULL
"8721";"80988";"4";"0";NULL;NULL;NULL
"8722";"80989";"4";"0";NULL;NULL;NULL
"8723";"80990";"1";"0";NULL;NULL;NULL
"8724";"80991";"1";"1";NULL;NULL;NULL
"8725";"80991";"1";"0";NULL;NULL;NULL
"8726";"80992";"1";"0";NULL;NULL;NULL
"8727";"80993";"1";"0";NULL;NULL;NULL
"8728";"80994";"2";"1";NULL;NULL;NULL
"8729";"80995";"1";"1";NULL;NULL;NULL
"8730";"80995";"1";"0";NULL;NULL;NULL
"8731";"80996";"1";"0";NULL;NULL;NULL
"8732";"80997";"3";"2";NULL;NULL;NULL
"8733";"80998";"2";"2";NULL;NULL;NULL
"8734";"80999";"1";"1";NULL;NULL;NULL
"8735";"80999";"1";"0";NULL;NULL;NULL
"8736";"81000";"2";"2";"FAP";"451702.00";"ROOMHH"
"8737";"81001";"4";"0";NULL;NULL;NULL
"8738";"81002";"2";"0";NULL;NULL;NULL
"8739";"81002";"2";"0";NULL;NULL;NULL
"8740";"81003";"2";"0";NULL;NULL;NULL
"8741";"81004";"2";"0";NULL;NULL;NULL
"8742";"81004";"2";"0";NULL;NULL;NULL
"8743";"81005";"2";"0";NULL;NULL;NULL
"8744";"81006";"2";"2";NULL;NULL;NULL
"8745";"81007";"2";"1";NULL;NULL;NULL
"8746";"81007";"1";"0";NULL;NULL;NULL
"8747";"81008";"2";"2";NULL;NULL;NULL
"8748";"81009";"2";"1";NULL;NULL;NULL
"8749";"81009";"1";"0";NULL;NULL;NULL
"8750";"81010";"2";"1";NULL;NULL;NULL
"8751";"81011";"2";"0";"TFS";"174240.00";"ROOMBB"
"8752";"81012";"2";"2";NULL;NULL;NULL
"8753";"81012";"1";"1";NULL;NULL;NULL
"8754";"81013";"1";"0";NULL;NULL;NULL
"8755";"81014";"2";"0";NULL;NULL;NULL
"8756";"81014";"2";"1";NULL;NULL;NULL
"8759";"81017";"10";"5";NULL;NULL;NULL
"8760";"81018";"2";"0";NULL;NULL;NULL
"8761";"81019";"2";"0";NULL;NULL;NULL
"8762";"81020";"2";"0";NULL;NULL;NULL
"8763";"81021";"2";"0";NULL;NULL;NULL
"8764";"81022";"2";"0";NULL;NULL;NULL
"8765";"81023";"2";"0";NULL;NULL;NULL
"8766";"81024";"2";"0";NULL;NULL;NULL
"8767";"81025";"2";"0";NULL;NULL;NULL
"8768";"81026";"2";"1";NULL;NULL;NULL
"8769";"81026";"2";"1";NULL;NULL;NULL
"8770";"81027";"2";"0";NULL;NULL;NULL
"8771";"81028";"2";"0";NULL;NULL;NULL
"8772";"81028";"2";"0";NULL;NULL;NULL
"8773";"81029";"2";"0";NULL;NULL;NULL
"8774";"81029";"2";"0";NULL;NULL;NULL
"8775";"81029";"2";"0";NULL;NULL;NULL
"8776";"81030";"2";"0";NULL;NULL;NULL
"8777";"81030";"2";"0";NULL;NULL;NULL
"8778";"81030";"2";"0";NULL;NULL;NULL
"8779";"81031";"2";"0";NULL;NULL;NULL
"8784";"81035";"2";"0";NULL;NULL;NULL
"8788";"81038";"4";"0";NULL;NULL;NULL
"8789";"81039";"2";"1";NULL;NULL;NULL
"8790";"81040";"2";"0";NULL;NULL;NULL
"8791";"81041";"2";"0";NULL;NULL;NULL
"8792";"81042";"2";"1";NULL;NULL;NULL
"8793";"81043";"2";"1";NULL;NULL;NULL
"8794";"81044";"2";"0";NULL;NULL;NULL
"8795";"81045";"2";"0";NULL;NULL;NULL
"8796";"81045";"1";"1";NULL;NULL;NULL
"8797";"81046";"4";"2";NULL;NULL;NULL
"8798";"81047";"2";"1";NULL;NULL;NULL
"8799";"81048";"2";"1";NULL;NULL;NULL
"8800";"81049";"2";"0";NULL;NULL;NULL
"8801";"81050";"3";"0";NULL;NULL;NULL
"8802";"81051";"2";"2";NULL;NULL;NULL
"8803";"81052";"2";"0";NULL;NULL;NULL
"8807";"81056";"2";"0";NULL;NULL;NULL
"8808";"81057";"2";"4";NULL;NULL;NULL
"8809";"81058";"1";"0";NULL;NULL;NULL
"8810";"81059";"1";"0";NULL;NULL;NULL
"8811";"81060";"2";"0";NULL;NULL;NULL
"8812";"81061";"2";"0";NULL;NULL;NULL
"8813";"81062";"1";"1";NULL;NULL;NULL
"8814";"81062";"1";"2";NULL;NULL;NULL
"8815";"81063";"2";"2";NULL;NULL;NULL
"8816";"81064";"2";"1";NULL;NULL;NULL
"8817";"81065";"2";"1";NULL;NULL;NULL
"8818";"81066";"2";"2";NULL;NULL;NULL
"8819";"81067";"2";"0";NULL;NULL;NULL
"8820";"81068";"2";"0";NULL;NULL;NULL
"8821";"81069";"2";"0";NULL;NULL;NULL
"8822";"81070";"2";"0";NULL;NULL;NULL
"8823";"81071";"4";"0";NULL;NULL;NULL
"8824";"81072";"2";"0";NULL;NULL;NULL
"8825";"81073";"2";"0";NULL;NULL;NULL
"8826";"81074";"2";"2";NULL;NULL;NULL
"8827";"81075";"2";"0";NULL;NULL;NULL
"8828";"81076";"4";"0";NULL;NULL;NULL
"8829";"81077";"2";"1";NULL;NULL;NULL
"8830";"81078";"2";"0";NULL;NULL;NULL
"8832";"81080";"2";"0";NULL;NULL;NULL
"8833";"81081";"2";"0";NULL;NULL;NULL
"8836";"81083";"2";"2";NULL;NULL;NULL
"8837";"81084";"2";"2";NULL;NULL;NULL
"8838";"81085";"2";"2";"CR";"393822.00";"ROOMEE"
"8839";"81086";"2";"1";NULL;NULL;NULL
"8840";"81087";"2";"0";NULL;NULL;NULL
"8841";"81088";"2";"0";NULL;NULL;NULL
"8842";"81089";"1";"0";NULL;NULL;NULL
"8843";"81090";"1";"0";NULL;NULL;NULL
"8844";"81091";"2";"0";NULL;NULL;NULL
"8845";"81092";"2";"0";NULL;NULL;NULL
"8846";"81093";"2";"2";NULL;NULL;NULL
"8847";"81094";"2";"0";NULL;NULL;NULL
"8848";"81095";"3";"0";NULL;NULL;NULL
"8849";"81096";"2";"0";NULL;NULL;NULL
"8850";"81097";"3";"0";NULL;NULL;NULL
"8851";"81098";"4";"0";NULL;NULL;NULL
"8852";"81099";"4";"0";NULL;NULL;NULL
"8853";"81100";"4";"0";"FAP";"470.93";"ROOMHH"
"8854";"81101";"2";"0";NULL;NULL;NULL
"8855";"81102";"2";"1";NULL;NULL;NULL
"8856";"81103";"2";"0";NULL;NULL;NULL
"8857";"81104";"2";"1";NULL;NULL;NULL
"8858";"81105";"2";"0";NULL;NULL;NULL
"8859";"81105";"2";"0";NULL;NULL;NULL
"8860";"81106";"2";"1";NULL;NULL;NULL
"8861";"81107";"2";"0";NULL;NULL;NULL
"8862";"81108";"2";"0";NULL;NULL;NULL
"8863";"81109";"2";"0";NULL;NULL;NULL
"8864";"81110";"2";"0";NULL;NULL;NULL
"8865";"81111";"2";"0";NULL;NULL;NULL
"8866";"81112";"2";"0";NULL;NULL;NULL
"8867";"81113";"2";"0";NULL;NULL;NULL
"8868";"81114";"2";"2";NULL;NULL;NULL
"8869";"81115";"2";"0";NULL;NULL;NULL
"8870";"81116";"2";"0";NULL;NULL;NULL
"8871";"81117";"2";"0";"STP";"106877.00";"ROOMAA"
"8872";"81118";"2";"0";NULL;NULL;NULL
"8873";"81119";"2";"2";NULL;NULL;NULL
"8874";"81120";"2";"2";NULL;NULL;NULL
"8875";"81121";"2";"2";NULL;NULL;NULL
"8876";"81122";"2";"1";NULL;NULL;NULL
"8877";"81123";"2";"1";NULL;NULL;NULL
"8878";"81124";"2";"1";NULL;NULL;NULL
"8879";"81125";"2";"0";NULL;NULL;NULL
"8880";"81126";"2";"0";NULL;NULL;NULL
"8881";"81127";"2";"0";NULL;NULL;NULL
"8882";"81128";"2";"2";NULL;NULL;NULL
"8883";"81129";"3";"0";NULL;NULL;NULL
"8884";"81130";"2";"0";NULL;NULL;NULL
"8885";"81131";"2";"2";NULL;NULL;NULL
"8886";"81132";"1";"1";NULL;NULL;NULL
"8887";"81132";"1";"0";NULL;NULL;NULL
"8888";"81133";"1";"1";NULL;NULL;NULL
"8889";"81133";"1";"0";NULL;NULL;NULL
"8890";"81134";"2";"0";NULL;NULL;NULL
"8891";"81135";"2";"2";NULL;NULL;NULL
"8892";"81136";"2";"0";NULL;NULL;NULL
"8894";"81138";"2";"0";NULL;NULL;NULL
"8896";"81140";"2";"0";NULL;NULL;NULL
"8897";"81141";"2";"0";NULL;NULL;NULL
"8898";"81142";"2";"0";NULL;NULL;NULL
"8899";"81143";"2";"0";NULL;NULL;NULL
"8900";"81144";"2";"0";NULL;NULL;NULL
"8901";"81145";"2";"0";NULL;NULL;NULL
"8902";"81146";"2";"0";NULL;NULL;NULL
"8903";"81147";"2";"0";NULL;NULL;NULL
"8904";"81148";"2";"0";NULL;NULL;NULL
"8905";"81149";"2";"0";NULL;NULL;NULL
"8906";"81150";"2";"0";NULL;NULL;NULL
"8907";"81150";"2";"0";NULL;NULL;NULL
"8908";"81151";"2";"1";NULL;NULL;NULL
"8909";"81152";"3";"0";NULL;NULL;NULL
"8910";"81153";"3";"0";NULL;NULL;NULL
"8911";"81154";"4";"0";NULL;NULL;NULL
"8912";"81155";"3";"1";NULL;NULL;NULL
"8913";"81156";"2";"0";NULL;NULL;NULL
"8914";"81157";"2";"3";NULL;NULL;NULL
"8915";"81158";"2";"3";NULL;NULL;NULL
"8916";"81159";"2";"2";NULL;NULL;NULL
"8917";"81160";"2";"3";NULL;NULL;NULL
"8918";"81161";"2";"2";NULL;NULL;NULL
"8919";"81162";"2";"1";NULL;NULL;NULL
"8920";"81163";"2";"0";NULL;NULL;NULL
"8921";"81164";"2";"0";NULL;NULL;NULL
"8922";"81165";"2";"0";NULL;NULL;NULL
"8923";"81166";"2";"0";NULL;NULL;NULL
"8924";"81167";"2";"2";NULL;NULL;NULL
"8925";"81168";"1";"0";NULL;NULL;NULL
"8926";"81168";"0";"0";NULL;NULL;NULL
"8927";"81169";"2";"0";NULL;NULL;NULL
"8928";"81170";"1";"1";NULL;NULL;NULL
"8929";"81170";"0";"0";NULL;NULL;NULL
"8930";"81171";"2";"3";NULL;NULL;NULL
"8931";"81172";"3";"0";NULL;NULL;NULL
"8932";"81173";"2";"2";NULL;NULL;NULL
"8933";"81174";"2";"2";NULL;NULL;NULL
"8934";"81175";"2";"0";NULL;NULL;NULL
"8935";"81176";"3";"2";NULL;NULL;NULL
"8936";"81176";"0";"0";NULL;NULL;NULL
"8937";"81177";"3";"2";NULL;NULL;NULL
"8938";"81177";"0";"0";NULL;NULL;NULL
"8939";"81178";"3";"2";NULL;NULL;NULL
"8940";"81178";"0";"0";NULL;NULL;NULL
"8941";"81179";"3";"2";NULL;NULL;NULL
"8942";"81179";"0";"0";NULL;NULL;NULL
"8943";"81180";"2";"0";NULL;NULL;NULL
"8944";"81181";"3";"2";NULL;NULL;NULL
"8945";"81181";"1";"0";NULL;NULL;NULL
"8946";"81182";"3";"2";NULL;NULL;NULL
"8947";"81182";"1";"0";NULL;NULL;NULL
"8948";"81183";"2";"0";NULL;NULL;NULL
"8949";"81184";"2";"0";NULL;NULL;NULL
"8950";"81185";"2";"0";NULL;NULL;NULL
"8951";"81186";"2";"1";NULL;NULL;NULL
"8952";"81187";"2";"0";NULL;NULL;NULL
"8953";"81188";"2";"2";NULL;NULL;NULL
"8954";"81189";"2";"0";NULL;NULL;NULL
"8955";"81190";"2";"0";NULL;NULL;NULL
"8956";"81191";"2";"0";NULL;NULL;NULL
"8957";"81192";"2";"0";NULL;NULL;NULL
"8958";"81193";"2";"0";NULL;NULL;NULL
"8959";"81194";"2";"0";NULL;NULL;NULL
"8960";"81195";"2";"0";NULL;NULL;NULL
"8961";"81196";"2";"0";NULL;NULL;NULL
"8962";"81197";"2";"1";NULL;NULL;NULL
"8963";"81198";"2";"1";NULL;NULL;NULL
"8964";"81199";"2";"1";NULL;NULL;NULL
"8965";"81200";"2";"1";NULL;NULL;NULL
"8966";"81201";"2";"3";NULL;NULL;NULL
"8967";"81202";"2";"3";NULL;NULL;NULL
"8968";"81203";"2";"3";NULL;NULL;NULL
"8969";"81204";"2";"1";NULL;NULL;NULL
"8970";"81205";"3";"1";NULL;NULL;NULL
"8971";"81206";"2";"1";NULL;NULL;NULL
"8972";"81207";"1";"1";NULL;NULL;NULL
"8973";"81207";"1";"0";NULL;NULL;NULL
"8974";"81208";"1";"1";NULL;NULL;NULL
"8975";"81209";"2";"0";NULL;NULL;NULL
"8976";"81210";"1";"1";NULL;NULL;NULL
"8977";"81210";"1";"0";NULL;NULL;NULL
"8978";"81211";"2";"0";NULL;NULL;NULL
"8979";"81212";"2";"0";NULL;NULL;NULL
"8980";"81213";"1";"1";NULL;NULL;NULL
"8981";"81213";"1";"0";NULL;NULL;NULL
"8982";"81214";"2";"1";NULL;NULL;NULL
"8983";"81215";"2";"1";NULL;NULL;NULL
"8984";"81216";"2";"0";NULL;NULL;NULL
"8985";"81217";"2";"0";NULL;NULL;NULL
"8986";"81218";"2";"0";NULL;NULL;NULL
"8987";"81219";"2";"1";NULL;NULL;NULL
"8988";"81220";"2";"1";NULL;NULL;NULL
"8989";"81221";"2";"1";NULL;NULL;NULL
"8990";"81222";"2";"0";NULL;NULL;NULL
"8991";"81223";"2";"1";NULL;NULL;NULL
"8992";"81224";"3";"0";NULL;NULL;NULL
"8993";"81225";"2";"0";NULL;NULL;NULL
"8994";"81226";"2";"0";NULL;NULL;NULL
"8995";"81227";"2";"0";NULL;NULL;NULL
"8996";"81228";"2";"1";NULL;NULL;NULL
"8997";"81229";"2";"1";NULL;NULL;NULL
"8998";"81230";"2";"0";NULL;NULL;NULL
"8999";"81231";"2";"0";NULL;NULL;NULL
"9000";"81231";"2";"0";NULL;NULL;NULL
"9001";"81232";"2";"0";NULL;NULL;NULL
"9002";"81233";"2";"0";NULL;NULL;NULL
"9003";"81234";"2";"1";NULL;NULL;NULL
"9004";"81235";"2";"1";NULL;NULL;NULL
"9005";"81236";"2";"1";NULL;NULL;NULL
"9006";"81237";"2";"0";NULL;NULL;NULL
"9007";"81238";"2";"0";NULL;NULL;NULL
"9008";"81239";"2";"0";NULL;NULL;NULL
"9009";"81240";"2";"1";"CR";"239314.00";"ROOMEE"
"9010";"81241";"2";"0";NULL;NULL;NULL
